unittitle,function,ID
"Ruis, sieur de",Personne,P8595
"Ryan, Guillaume",Personne,P8609
"Sabrevois, comte de",Personne,P8644
"Saccardi, sieur de",Personne,P8646
Saint-Abre,Personne,P8664
Saint-Amant,Personne,P8668
"Saint-André, sieur de",Personne,P8677
"Saint-Aubin, sieur de",Personne,P8682
Saint-Aulaire,Personne,P8683
"Saint-Castain, sieur de",Personne,P8687
Saint-Germain,Personne,P8706
"Saint-Hermine, sieur de",Personne,P8712
"Saint-Hilaire, M. de",Personne,P8715
"Saint-Hubert, sieur de",Personne,P8720
Saint-Jean,Personne,P8724
"Saint-Jean, sieur de",Personne,P8725
"Saint-Julien, sieur de",Personne,P8727
"Saint-Légier La Sauzaye, sieur de",Personne,P8736
"Saint-Macary, sieur de",Personne,P8741
"Saint-Mar, Colbert de",Personne,P8744
Saint-Marc,Personne,P8747
"Saint-Mars, sieur de",Personne,P8751
Saint-Meloir,Personne,P8758
Saint-Michel,Personne,P8759
"Saint-Michel, sieur de",Personne,P8764
Saint-Pierre-Levée,Personne,P8780
"Saint-Sauveur de Torigny, sieur de",Personne,P8791
"Saint-Sulpice, sieur de",Personne,P8802
"Saint-Vandrille, sieur de",Personne,P8807
"Saint-Victour de Senectère, M. et Mme de",Personne,P8809
"Sainte-Marie, sieur de",Personne,P8825
"Salagnac, sieur de",Personne,P8833
"Salampart, sieur de",Personne,P8837
Saleman,Personne,P8840
Samson,Personne,P8858
"Samzé-Crissé, sieur de",Personne,P8862
"Sanois Maupertuis, sieur de",Personne,P8867
Sanson (alias Samson),Personne,P8869
Santeigue,Personne,P8871
"Sarry, sieur de",Personne,P8889
"Saumery, le chevalier de",Personne,P8907
Saupin,Personne,P8912
"Sauvolle, M. de",Personne,P8928
"Savary, Melle",Personne,P8934
Savigny de la Méraudière,Personne,P8939
"Savonnières, sieur de",Personne,P8944
"Sconhel, sieur de",Personne,P8953
"Segonzac, sieur de",Personne,P8962
"Seguier de Liaucourt (alias Seiguier, ou Seguyer)",Personne,P8965
Senat,Personne,P8987
"Sérigny, sieur de",Personne,P9138
"Sérillac de Saint-Abre, sieur de",Personne,P9139
"Serville, sieur de",Personne,P9010
Soissons,Personne,P9055
Sorel,Personne,P9062
Sorillet,Personne,P9066
"Sossiondo, sieur de",Personne,P9073
"Soubise, le prince de",Personne,P9076
Soubras,Personne,P9077
Souchet,Personne,P9080
"Sourdis, Mme la marquise de",Personne,P9094
Sourisseau (alias Souriceau),Personne,P9096
"Strole, Jacques",Personne,P9111
"Subercase, M. de",Personne,P9112
Suchet,Personne,P9115
"Surgères, le chevalier de",Personne,P9127
Surget,Personne,P9123
Taillis,Personne,P9151
"Talleyrand, comte de",Personne,P9157
Teinville,Personne,P9198
"Tenüel, Martel de",Personne,P9201
"Terville, sieur de",Personne,P9212
"Tessereau, dame",Personne,P9213
Tessier (alias Texier),Personne,P9215
"Thévenin, l'aîné",Personne,P9278
"Thévenot, Etienne",Personne,P9279
Thibaud de la Ruffinière,Personne,P9236
"Thibaudeau, René",Personne,P9240
"Thierry, frères",Personne,P9247
Thilorier,Personne,P9251
Thirat,Personne,P9253
Thomas Valasse,Personne,P9261
Thomassin,Personne,P9268
Thomazou (alias Thomaseau),Personne,P9269
"Tierceville, sieur de",Personne,P9283
"Tigné, sieur de",Personne,P9291
"Tilly, sieur de",Personne,P9295
"Tiphaneau, Fiacre",Personne,P9299
"Tirac (alias Tirat), M. de",Personne,P9300
Tolentin,Personne,P9312
"Toraille, sieur de",Personne,P9319
"Torcy, marquis de",Personne,P9324
Torterue Bonneau,Personne,P9328
"Touchimbert, sieur de",Personne,P9336
"Toulouse, comte de",Personne,P9339
"Toulouze, veuve",Personne,P9341
"Tournois, Nicolas",Personne,P9352
"Tourouvre, sieur de",Personne,P9355
Tourton,Personne,P9358
Trébuchet,Personne,P9396
"Tresaguet, sieur de",Personne,P9376
Triboudet,Personne,P9381
Tronchot (alias Du Tronchot),Personne,P9387
"Turceuille, sieur de",Personne,P9406
"Valles, sieur de",Personne,P9453
Vallet,Personne,P9454
"Valmenière, sieur de",Personne,P9464
"Van Walendal, Jacob",Personne,P9468
"Vandremer, Mme",Personne,P9478
"Vandrille, sieur de",Personne,P9481
"Vanolles, M. de",Personne,P9485
"Vassoigne, M. de",Personne,P9502
"Vauban, maréchal de",Personne,P9508
"Vaucresson, M. de",Personne,P9512
"Vaudreuil, sieur de",Personne,P9525
Vaugour,Personne,P9529
"Vaujoux, sieur de",Personne,P9530
"Vaulezard, sieur de",Personne,P9533
Vedeau,Personne,P9552
Veillon,Personne,P9556
Venaud,Personne,P9562
"Venise, sieur de",Personne,P9570
Verdale,Personne,P9575
Vergier,Personne,P9585
"Verneuil, sieur de",Personne,P9593
"Vernoix, sieur de",Personne,P9595
Véronneau,Personne,P9799
Vialis,Personne,P9609
"Viart, fils",Personne,P9617
"Viaux, Jean",Personne,P9623
"Vienne, sieur de",Personne,P9638
"Villadarias, marquis de",Personne,P9665
"Villautray, sieur de",Personne,P9671
Villedeau (alias Villedo),Personne,P9677
"Villedoux, dame de",Personne,P9680
Villeneuve des Bernardières,Personne,P9688
"Villennes, sieur de",Personne,P9690
"Villette, le chevalier de",Personne,P9708
"Villette, marquis de",Personne,P9709
"Villiers, sieur de",Personne,P9724
"Villoray, Almin",Personne,P9729
Vivive,Personne,P9759
"Volcart, François",Personne,P9771
"Volezard, sieur de",Personne,P9772
Volivert,Personne,P9773
"Vougny, sieur de",Personne,P9777
Voyé,Personne,P9789
"Vrévin, M. de",Personne,P9797
"Wesenaghen, Jean",Personne,P9807
Yon,Personne,P9809
"Yvon, Paul",Personne,P9814
"Zell, duc de",Personne,P9817
"Abraham, Guillaume",Personne,P4
"Abramé, Michel",Personne,P6
Accault,Personne,P8
Adumeaux ,Personne,P18
Agoult,Personne,P21
"Aguerro, don Mattéo de",Personne,P24
"Albert, demoiselle",Personne,P34
"Alègre, Henry",Personne,P68
Allain,Personne,P41
"Allain, Louis",Personne,P43
Allaire,Personne,P45
"Allard, Hector",Personne,P53
"Allenet, Pierre",Personne,P60
"Allenet, Zacharie",Personne,P61
Almain,Personne,P64
Amant,Personne,P69
Amant de Villeserni,Personne,P71
Amariton,Personne,P72
"Amblard, Jean",Personne,P74
Amelot,Personne,P78
"Amiant, Daniel",Personne,P80
Amyot,Personne,P86
"André, Pierre dit Feytins",Personne,P95
"Angaud, Armand",Personne,P96
Anselin,Personne,P104
Arnaud de Courville,Personne,P134
"Arnaud, François",Personne,P136
"Arnauld, Félix",Personne,P140
"Arnauld, François",Personne,P139
"Arnauld, le jeune",Personne,P141
Artigue,Personne,P148
Artus,Personne,P152
"Astrin, Antoine",Personne,P159
Aubert,Personne,P163
Aubert de Fouillon,Personne,P166
Aubert de la Chesnaye,Personne,P168
Aubert Néret,Personne,P165
"Aubert, Louis",Personne,P169
"Aubeuf, marquis de",Personne,P170
"Audard, veuve",Personne,P181
"Audiffret, veuve",Personne,P188
"Audoin, Louis ",Personne,P194
"Audurier, Jean",Personne,P198
"Auger, André",Personne,P203
"Auger, dame",Personne,P207
"Aurain, Pierre-François",Personne,P214
"Auroy, Jean",Personne,P216
"Aury, Mathieu",Personne,P217
Ausour,Personne,P219
Autefaud,Personne,P226
Auvry,Personne,P230
Auzan,Personne,P231
Avice de Serrigny,Personne,P234
"Avril, alias Apvril",Personne,P238
"Babinot, Gédéon",Personne,P255
Babot,Personne,P256
Baccot,Personne,P258
Bachelet,Personne,P260
Bailly,Personne,P277
Bailly de Saint Marc,Personne,P278
Balanzac,Personne,P283
"Baligny, Etienne",Personne,P285
"Balland, Zachée",Personne,P286
Ballouart,Personne,P289
"Banse, veuve",Personne,P294
"Baraguet, dame",Personne,P300
Baranger,Personne,P307
"Barassy, alias Barassis",Personne,P308
"Barateau, Jean",Personne,P312
"Barbeau, François",Personne,P327
"Barbeau, Marie",Personne,P328
"Barbereau, François",Personne,P330
Barbier,Personne,P333
Barbot de Buzet,Personne,P339
"Barbot, Jean",Personne,P341
Barciet,Personne,P346
Bardou Deshayes,Personne,P356
"Bardou, Louis",Personne,P358
Bargeau,Personne,P364
"Barillet, Thomas",Personne,P367
Baron,Personne,P374
Baron de Pallie,Personne,P376
"Baronneau, Benoit",Personne,P379
Barrailh,Personne,P380
Barrière,Personne,P400
"Barrière, marquis de",Personne,P402
Bastard,Personne,P415
Basterot,Personne,P419
Bastide,Personne,P422
Bastre,Personne,P424
Baudoin,Personne,P439
"Baudoin, Jean-Baptiste",Personne,P441
Baudrand,Personne,P450
"Baudy, Martin",Personne,P457
Bauquet,Personne,P467
Bazile,Personne,P473
Beaubuisson,Personne,P482
"Beauchaille de Lafargue, mademoiselle",Personne,P483
Beauchesne,Personne,P486
"Beauharnais, chevalier de",Personne,P507
"Beauharnais, monsieur de",Personne,P512
Beaulieu ,Personne,P522
"Beaulieu, de",Personne,P524
"Beaumanoir, de",Personne,P530
"Beaumarais, de",Personne,P531
"Beaumont-Jauvelle, veuve",Personne,P540
"Beaumont, de",Personne,P538
"Beauregard d'Estienne, de",Personne,P547
"Beauregard, de",Personne,P549
Beausire,Personne,P553
"Beauve, de",Personne,P566
Beauveau-Forest,Personne,P567
Beauvilain,Personne,P568
"Beauville, sieur de ",Personne,P572
"Beauvilliers, duc de",Personne,P573
Beauvoisin,Personne,P575
Bécheu,Personne,P1502
Becot,Personne,P583
Bedoy,Personne,P585
Bégasseau dit Saintonge,Personne,P1504
"Belat, Pierre",Personne,P594
Belié,Personne,P608
"Belin, Jean",Personne,P602
"Belin, Orzée",Personne,P603
"Bellarbre, monsieur de",Personne,P613
Bellefond,Personne,P617
Bellier,Personne,P631
Bellion,Personne,P634
Belliveau,Personne,P642
Bellot,Personne,P648
"Belmont, sieur de",Personne,P656
"Belsunce, chevalier de",Personne,P666
Benezet,Personne,P677
Benoist dit Saint Romain,Personne,P687
"Béraud, Etienne, sieur de la Picoderie",Personne,P1530
Bercy,Personne,P692
"Bercy, sieur de",Personne,P695
"Berger, Jean",Personne,P697
"Bernabeau, alias Barnabeau",Personne,P706
Bernapré,Personne,P710
"Bernapré, sieur de",Personne,P711
"Berne, Pierre, dit Bariller",Personne,P724
"Béronde, sieur de",Personne,P1537
Berry,Personne,P737
"Berthau, Jean",Personne,P751
Berthelot de Belloy,Personne,P757
"Berthier, Edme",Personne,P763
Berthus,Personne,P766
"Bertrand, Elie",Personne,P775
"Besnard, Louis",Personne,P782
Bessac,Personne,P785
Beziau,Personne,P802
"Bezombes, sieur de",Personne,P803
Bidaud,Personne,P806
"Bidet, René",Personne,P808
Bienville,Personne,P811
Bigot de la Mothe,Personne,P821
Bilatte alias Billatte,Personne,P827
Billaud d'Ardenne,Personne,P833
"Billeau, Paul",Personne,P835
"Billefons, Mathieu-Alexandre",Personne,P836
"Binaud, alias Binault",Personne,P845
Bineau,Personne,P848
"Birot, prêtre",Personne,P859
Biscourt,Personne,P861
Bitton,Personne,P869
"Blanc, alias Le Blanc",Personne,P877
Blancbuisson,Personne,P878
Blancpignon,Personne,P890
Blanzay,Personne,P893
"Blénac, comte de",Personne,P914
"Blou, madame",Personne,P904
Bois de Talsy,Personne,P938
"Bois de Villers, de",Personne,P939
"Boisbriand, de",Personne,P942
"Boislandry, Mathé de",Personne,P958
"Boismaurin, sieur de",Personne,P961
"Boisneuf, Huet de",Personne,P965
"Boisreclous de la Braudière, sieur de",Personne,P978
Boisrolé,Personne,P981
"Boisrond, chevalier de",Personne,P985
"Boisrond, sieur de",Personne,P987
Boisset,Personne,P996
"Boisson, Pierre",Personne,P1002
Bomefort,Personne,P1014
"Bonamie, Barthélémy",Personne,P1018
Bonfils,Personne,P1024
Boniont,Personne,P1030
"Bonnaventure, dame de",Personne,P1041
"Bonnegens, sieur de",Personne,P1057
Bonnemer,Personne,P1059
"Bonnet, Jean",Personne,P1068
"Bonneval, Olivier de",Personne,P1073
Bonnichon,Personne,P1075
Bonnin,Personne,P1078
"Bonnin, Charles",Personne,P1079
Bonté,Personne,P1086
"Bonvoust, monsieur de",Personne,P1092
"Boquier, Laurent",Personne,P1095
Bordageau,Personne,P1097
Bory,Personne,P1110
"Bosquen, L. de",Personne,P1114
"Bossemay, Jean David",Personne,P1117
Bouaille,Personne,P1123
Boucheron,Personne,P1129
Boucherot,Personne,P1131
Bouchillon,Personne,P1136
"Bougère, François",Personne,P1153
"Bouillard, Pierre",Personne,P1156
Bouin,Personne,P1159
"Bouloc, monsieur de",Personne,P1171
Bounaud,Personne,P1172
Bourdier,Personne,P1183
Bourdon,Personne,P1185
"Boureau, Pierre",Personne,P1188
Bourges,Personne,P1196
"Bouridal, monsieur de",Personne,P1213
"Bournon, Michel",Personne,P1219
"Bourot, dame",Personne,P1221
Boussion,Personne,P1228
"Boutard, abbé",Personne,P1230
Bouteville,Personne,P1236
Boutier,Personne,P1239
"Boutron, Etienne",Personne,P1247
Boutteville,Personne,P1250
Bouvet,Personne,P1253
Bouyn,Personne,P1261
Boyd,Personne,P1266
Boyer de Chastenay,Personne,P1271
"Brach, sieur de",Personne,P1280
"Bramen, Michel",Personne,P1286
"Brancaccio, duc de",Personne,P1288
"Brandasnière, Gazeau, chevalier de la ",Personne,P1292
Brassac,Personne,P1301
"Braud, Etienne",Personne,P1307
"Bray, veuve de ",Personne,P1309
Brebron,Personne,P1311
"Bredy, Mathurin",Personne,P1313
"Bremand, Pierre",Personne,P1320
Brement,Personne,P1322
"Bremon, sieur de",Personne,P1323
"Breslais, sieur de, alias Braislay",Personne,P1326
"Breüil, Chauvet de",Personne,P1344
Briais,Personne,P1346
"Briçonnet, chevalier de",Personne,P1372
"Brion, de Saint-Jeand-d'Angély",Personne,P1362
Brisson,Personne,P1368
Brochet,Personne,P1381
"Brossan, veuve",Personne,P1386
Brossard de Beaulieu,Personne,P1387
"Brossard, veuve",Personne,P1389
"Brouillat, Pierre dit la Treille",Personne,P1402
"Bruchet, dame",Personne,P1406
Brueil,Personne,P1409
"Brugière, Marie",Personne,P1410
Brunier,Personne,P1426
Bruslé,Personne,P1431
"Bussac, sieur de",Personne,P1484
"Bussot, de",Personne,P1486
Butet,Personne,P1489
"Butler, veuve",Personne,P1491
Buzet,Personne,P1496
"Cabanis, David",Personne,P1552
Cabarly,Personne,P1554
Cabauld,Personne,P1556
"Cadouche, veuve",Personne,P1566
Cahouet,Personne,P1570
"Caillaudière, Barthélémy",Personne,P1575
Cailleteau,Personne,P1579
"Callais, madame de",Personne,P1590
"Calm, alias La Calm",Personne,P1592
Calvimont,Personne,P1597
"Cambray, mademoiselle de",Personne,P1607
"Camilly, chevalier de",Personne,P1611
"Canalez, don Joseph",Personne,P1617
Canis,Personne,P1622
"Carcavy, sieur de",Personne,P1635
"Cardaillac, de",Personne,P1638
"Carman de la Pomarède, sieur de ",Personne,P1642
Carol,Personne,P1645
"Carol, veuve",Personne,P1646
"Carpègne, la princesse de",Personne,P1650
Carqueville,Personne,P1651
"Carré, Toussaint",Personne,P1662
"Carreau, Clément",Personne,P1654
"Carrère, Jean",Personne,P1660
Carrière,Personne,P1657
"Cartigny, monsieur de",Personne,P1667
"Cartron, Jean",Personne,P1671
"Castain, Laurent",Personne,P1682
"Casteau, Joseph",Personne,P1687
Cauvet de Montfort,Personne,P1712
Cazabon,Personne,P1723
Cazalet,Personne,P1725
Cazalis,Personne,P1726
"Cazaux, monsieur de",Personne,P1728
"Cendret, veuve",Personne,P1735
Chaban,Personne,P1742
"Chaban, sieur de",Personne,P1744
"Chabert, François",Personne,P1753
Chadeau de la Clocheterie,Personne,P1767
"Chagneau, Etienne",Personne,P1772
Chaillou,Personne,P1776
"Chalais, chevalier de",Personne,P1784
"Chalonne, madame de",Personne,P1789
"Chambert, Tousssaint",Personne,P1795
Champagné de la Guérinière,Personne,P1812
"Champagné, sieur de",Personne,P1815
"Champigny, Moufle de",Personne,P1823
"Champigny, sieur de",Personne,P1827
Chanteloup,Personne,P1843
"Chantereuil, sieur de",Personne,P1847
"Chaon, chevalier de",Personne,P1852
Chapelet,Personne,P1858
Chapelou,Personne,P1860
Chapuzot,Personne,P1869
Chardavoine,Personne,P1875
Charlot,Personne,P1894
Charmoy,Personne,P1905
"Charpentier, Claude",Personne,P1918
Chaselot,Personne,P1933
"Chastaine, Pierre, dit de Vernes",Personne,P1946
"Chastelet, comte de",Personne,P1956
Chastellain,Personne,P1960
"Chastellux, comte de",Personne,P1963
"Chateaubardon, sieur de",Personne,P1974
"Chateaufort, veuve",Personne,P1976
"Chateaugay, sieur de",Personne,P1977
"Chateaurenault, de",Personne,P1989
"Chateauvieux, sieur de ",Personne,P1990
"Chatelaillon, sieur de",Personne,P1991
"Chatillon, duc de",Personne,P1997
"Chatillon, marquis de",Personne,P1998
Chauvel,Personne,P2015
Chauvet du Breüil,Personne,P2023
"Chauvet, Jean",Personne,P2025
"Chauvin, Michel",Personne,P2030
Chazel,Personne,P2049
"Chelot, Françoise",Personne,P2054
"Chenet, Noël",Personne,P2056
"Cheptel, alias Cheplet",Personne,P2059
Chérade,Personne,P2154
"Chessé, Marie",Personne,P2065
Chevade,Personne,P2071
Chevalier de Blenau.,Personne,P2076
"Chevalier, Christophe",Personne,P2077
"Chevigné, sieur de",Personne,P2088
Chevotel,Personne,P2095
"Chevry, madame de",Personne,P2102
"Chézac, sieur de",Personne,P2158
Chichereau de la Barre,Personne,P2109
"Chiron, sieur de",Personne,P2115
"Choiseul, comte de",Personne,P2118
"Choisy, sieur de",Personne,P2120
"Cholonec, sieur de",Personne,P2126
Choquet,Personne,P2128
"Chorier, alias Chotier",Personne,P2130
"Chotard, Elie",Personne,P2133
Ciel,Personne,P2159
"Clairfontaine, sieur de",Personne,P2168
"Clancy, sieur de",Personne,P2176
"Clark, Agathe",Personne,P2180
"Clausure, Georges, alias Glausure",Personne,P2183
Clavel,Personne,P2185
"Clergeau, alias Clerjaud",Personne,P2199
Clergeolt,Personne,P2200
"Clermont-Galérande, comte de",Personne,P2205
Clisson,Personne,P2207
"Closneuf, sieur de",Personne,P2210
Cochart,Personne,P2219
Cochon du Puy,Personne,P2223
"Coëtlogon, de",Personne,P2453
Colard-Deschamps,Personne,P2240
"Colbert de Saint Mar, monsieur de",Personne,P2242
"Colignan, dit la Rose",Personne,P2247
Colinet,Personne,P2251
"Colombe, sieur de",Personne,P2259
Comeau,Personne,P2267
Compère,Personne,P2274
Comtois,Personne,P2278
"Conflans, monsieur de",Personne,P2281
"Congis, marquis de",Personne,P2284
Conil,Personne,P2286
"Conor, sieur de",Personne,P2287
Conseil,Personne,P2289
Consolin,Personne,P2292
"Contreras, veuve",Personne,P2303
Coquet,Personne,P2307
"Corbin, François",Personne,P2313
Corné,Personne,P2334
"Cornu, Daniel",Personne,P2331
"Cortié, alias Cortier",Personne,P2337
Costebelle,Personne,P2343
Coulet,Personne,P2360
Couraud,Personne,P2373
"Courbin, femme",Personne,P2377
"Courbon-Blénac, sieur de",Personne,P2388
"Courbon-Saint-Léger, sieur de",Personne,P2390
Courdineau,Personne,P2396
"Courser, sieur de",Personne,P2405
"Courserat, alias Courserac",Personne,P2407
"Courson, monsieur de",Personne,P2410
"Couseaux, René",Personne,P2426
Cousté,Personne,P2434
Coustol,Personne,P2432
"Coutel, chevalier de",Personne,P2439
"Crépau, Pierre",Personne,P2490
Crétot,Personne,P2491
Croizel,Personne,P2479
Croizetiers,Personne,P2480
"Culant, sieur de",Personne,P2500
"Cumont, sieur de",Personne,P2506
"D'Agoult, alias Agoust, duc",Personne,P2512
"D'Alogny, marquis",Personne,P2531
D'Amblimont,Personne,P2532
"D'Angennes, marquis",Personne,P2538
D'Anqueville,Personne,P2542
"D'Antin, la marquise",Personne,P2546
"D'Ars, le marquis",Personne,P2559
D'Artaignan,Personne,P2560
D'Aubeterre,Personne,P2564
D'Autin,Personne,P2573
D'Egrefin,Personne,P2577
"D'Egrefin, veuve",Personne,P2578
"D'Escairac, madame",Personne,P2584
D'Esgly,Personne,P2592
D'Espinassy,Personne,P2593
"D'Esquairac, dame",Personne,P2596
D'Harsfle,Personne,P2611
D'Hère,Personne,P2620
D'Héricourt,Personne,P2621
D'Hiers,Personne,P2617
D'Honneur,Personne,P2618
D'Husson,Personne,P2619
D'Israel,Personne,P2631
"D'O, Marquis",Personne,P2632
D'Obrien,Personne,P2633
D'Oraison de Saint Louis,Personne,P2635
D'Orchener,Personne,P2637
D'Orvilliers,Personne,P2643
Dagieu,Personne,P2654
"Dain, Jacques",Personne,P2662
Dalbon,Personne,P2667
Dalenson,Personne,P2669
"Dalenson, Vincent",Personne,P2670
Dalesme,Personne,P2672
"Daligaut, Georges",Personne,P2676
"Dalon, monsieur de",Personne,P2678
Damien,Personne,P2683
Dangibaud,Personne,P2693
Danican,Personne,P2704
Daniel,Personne,P2705
Dans,Personne,P2710
Danuse-Dolas,Personne,P2716
Danzac,Personne,P2717
"Daramé, Daniel",Personne,P2724
Dargelos,Personne,P2731
Darmenonville,Personne,P2735
Darnex,Personne,P2737
"Darquistade, alias Darguertad",Personne,P2738
Dartaguiette,Personne,P2741
Dasque,Personne,P2747
Daumale,Personne,P2763
Daumalle,Personne,P2764
"David, Jean",Personne,P2785
"Davoine, Jean ",Personne,P2788
Daxat,Personne,P2789
"Decourt, la nommée",Personne,P2802
Defay,Personne,P2807
"Deganne, Elisabeth",Personne,P2809
Degast,Personne,P2812
"Delacaze, Pierre, dit la Lune",Personne,P2825
Delaforest,Personne,P2840
Delage,Personne,P2843
"Delage, Lirac",Personne,P2844
Delameillière,Personne,P2849
Delange,Personne,P2853
"Delisle, alis Delille",Personne,P2874
Delube,Personne,P2885
Demartin,Personne,P2887
"Denis, Louis",Personne,P2898
Derville,Personne,P2912
"Des Augiers, le chevalier",Personne,P2916
Des Bardonnières,Personne,P2918
Des Brosses,Personne,P2919
