nom,type,ID
Beaumont Le Normant,P,P534
Beaussan de,P,P555
Beaussier-Dayraud,P,P557
Beauvais Jean,P,P561
Beauvais de,P,P562
Beauville de,P,P570
Beauvoilier de,P,P574
Becel,P,P580
Becheron,P,P581
Becheron de,P,P582
Bégaud,P,P1505
Bégon de la Perrine,P,P1509
Béhic ,P,P1514
Belamy,P,P590
Belisle de,P,P606
Bellet,P,P627
Bellumeau,P,P650
Belmont Pierre,P,P651
Belnau Joseph,P,P658
Belot Joseph,P,P661
Belot et Dehargues,P,P663
Bélugard Dupin de,P,P1521
Bélugard,P,P1520
Benard,P,P671
Benard Michel,P,P672
Benault Dame,P,P674
Benech de Solon,P,P675
Benezy ,P,P678
Benezy Nicolas,P,P679
Benoist Pierre,P,P686
Benoist Alexis,P,P685
Berbudeau,P,P691
Bercy de,P,P693
Bérigny,P,P1535
Bérissé Jean,P,P1536
Bernage de Saint-Maurice,P,P707
Berny de,P,P732
Bertoin,P,P772
Bessonnet,P,P789
BettefortJean,P,P792
Bethumeau ,P,P791
Béthune de Selle,P,P1541
Betty,P,P793
Beuf Thomas,P,P795
Beugnet,P,P797
Beurte Fortin,P,P799
Beuyer de,P,P800
Bienville de,P,P812
Bignon de Blangy,P,P815
Bigot Gilles,P,P818
Bigot de la Canté,P,P820
Bihoreau Denis,P,P825
Billaud Antoine François,P,P832
Biraut François,P,P855
Biron ,P,P857
Bizaut François,P,P870
Blanchard Jean,P,P883
Blanchard Antoine,P,P881
Blanchard Angélique,P,P880
Blanchet Louis,P,P885
Blavet,P,P895
Blondel de Jouvancourt,P,P901
Bobin,P,P918
Bodin,P,P923
Boirand Cl Denis,P,P932
Boisclairs de,P,P945
Boisdavid de,P,P946
Boishébert de,P,P955
Boispinault de,P,P969
Boisquenet de,P,P974
Boisrond-d’Orignac,P,P988
Boisseau Christophe,P,P990
Boisson Pierre,P,P1000
Boisson de Chabrillan,P,P1001
Boitié chevalier de,P,P1008
Bolevin,P,P1011
Bompar,P,P1015
Bompart,P,P1016
Bone chevalier de,P,P1022
Boneton,P,P1023
"Bonin, André",P,P1028
Bonnamy de Bellefontaine,P,P1036
Bonneau Jean et Pierre,P,P1049
Bonneau Frères,P,P1048
Bonneau Louis,P,P1050
Bonneau Pierre,P,P1051
Bonnet Simon,P,P1067
Bonneteau André,P,P1069
Bontemps Jacques,P,P1085
Bonvalet,P,P1087
Bonvoust,P,P1090
Bordegaraye de,P,P1098
Bordenave,P,P1101
Boscal de Réals,P,P1112
Bosredon,P,P1115
Bossu Paul,P,P1120
Boucault,P,P1124
Boudeau,P,P1143
Boulet,P,P1166
Boullineau Grégoire,P,P1169
Bourdin Jacques,P,P1184
Bourge de,P,P1189
Bourges de,P,P1197
Bourgeaud François,P,P1190
Bourgeois Jean,P,P1192
Bourgine,P,P1203
Bourguignolle,P,P1208
Bourjolly,P,P1215
Bourville de,P,P1223
Boussary Daniel,P,P1226
Boutet,P,P1234
Bouton,P,P1245
Bouyer André,P,P1259
Boyer Jean,P,P1269
Brancas,P,P1289
Bras Etienne,P,P1299
Bréda de,P,P1438
Brémond,P,P1444
Brémond ,P,P1445
Brémond d’ars,P,P1448
Breslay de,P,P1327
Bressin de,P,P1329
Bretauville,P,P1331
Breteuil,P,P1333
Bretoin,P,P1337
Breton François,P,P1339
Brian de Cognac,P,P1350
Brisson Pierre,P,P1369
Brochant Claude et Jean,P,P1375
Brochant et Capet,P,P1376
Brossin de Mévé,P,P1395
Brun Antoine,P,P1415
Bruneteau Joachim,P,P1424
Bruneteau,P,P1423
Brunetier Jean,P,P1425
Bugnet,P,P1457
Bureau André,P,P1468
Bureau Jeanne,P,P1469
Bussac de,P,P1481
Butran Pierre,P,P1492
Buzaré-Langoet,P,P1494
Cabanac,P,P1547
Cabanès feu,P,P1553
Cachadur,P,P1559
Cadou,P,P1563
Cadouche Ant. Dominique,P,P1565
Caffaro de,P,P1569
Caille Isabelle ,P,P1576
Cailly,P,P1583
Calabrun Isidore,P,P1585
Calmalh de,P,P1593
Calvimont de,P,P1598
Cambour de,P,P1605
Candé Jacques,P,P1621
Capet,P,P1628
Cappert David,P,P1630
Capron,P,P1631
Caradec Paul,P,P1632
Carrière François,P,P1658
Caucanas,P,P1701
Causic Rolland,P,P1708
Cazal,P,P1724
Cazeau,P,P1729
Cazeneuve Michel de,P,P1731
Chabanne,P,P1746
Chabannes de,P,P1747
Chabert-Cléron,P,P1755
Chabot Jacques,P,P1758
Chabot Léon,P,P1759
Chabot de,P,P1760
Chaineau Pierre dit La Violette,P,P1779
Chamaillard Jean,P,P1792
Chameau Christophe,P,P1802
Champagné de,P,P1811
Champigny,P,P1818
Champlain,P,P1829
Champlain de,P,P1830
Champmeslin de,P,P1832
Champot François,P,P1834
Chantelou,P,P1842
Chantenay de,P,P1844
Chantereau Suzanne,P,P1846
Chanut Michel,P,P1848
Chappedelaine,P,P1865
Chapus,P,P1866
Charanville de,P,P1871
Charlau François,P,P1885
Charlot Jean,P,P1896
Charlot ,P,P1895
Charmail de,P,P1901
Charnasé,P,P1907
Charon Marc,P,P1909
Charonier,P,P1912
Charpentier Pierre,P,P1916
Charrier Louis,P,P1922
Chasseriau Blaise,P,P1938
Chasseur Amadé de,P,P1939
"Chassinat-Desgodinières, François de Salles",P,P1943
Chastenoye de,P,P1966
Chateaugué de,P,P1980
Chateauneuf,P,P1983
Châteauneuf de,P,P2147
Chaumet,P,P2006
Chauvet ,P,P2019
Chauvry Charlot de,P,P2031
Chavagnac,P,P2034
ChavIgny de,P,P2033
Chaviteau ,P,P2045
Chazel de,P,P2050
Chazeron,P,P2051
Chetiveau de Roussel Claude,P,P2066
Cheureux Michel,P,P2068
Chevalier Jeanne,P,P2074
Chevalier Pierre,P,P2075
Chevillon Jean,P,P2090
Cheviteau de Roussel,P,P2094
Chézac de,P,P2156
Cholenec de,P,P2122
Chotard Elie,P,P2132
Chrétien ,P,P2141
Claessen,P,P2162
Clainville,P,P2163
Clavel de,P,P2186
Clavier Antoine,P,P2188
Clément Antoine,P,P2214
Clément,P,P2213
Clerbout J.B.,P,P2191
"Clerc du Guerteau,",P,P2192
Clergeau François,P,P2196
Clergeau Simon,P,P2197
Coatéric de,P,P2218
Cochon-Dupuy,P,P2224
Coezar,P,P2230
Colinet François,P,P2253
Combour de,P,P2264
Compant Antoine,P,P2272
Comte Desgouttes,P,P2277
Congnet,P,P2285
Convey,P,P2306
Coras,P,P2309
Cordier François,P,P2320
Cornereau,P,P2326
Cornet Charles,P,P2327
Cornu Henri,P,P2330
Corraud-Duharot Nicolas,P,P2335
Correnson,P,P2336
Couder,P,P2351
Coudreau,P,P2352
Couet,P,P2354
Coulombet,P,P2366
Courcelles de,P,P2392
Courtois ,P,P2420
Cousicot Jacques,P,P2427
Coussy,P,P2428
Cousturier,P,P2433
Coutard,P,P2436
Coutel,P,P2437
Crasset,P,P2457
Cremon André,P,P2462
Cresme,P,P2467
D’abbadie,P,P3671
Dageac,P,P2653
D’aigremont,P,P3673
Daillebout,P,P2660
Dailly Thomas,P,P2661
Dalantun,P,P2666
D’albon Lefèvre,P,P3674
Daloue,P,P2679
D’amblimont,P,P3675
Damesne,P,P2682
Daniaud Thimottée,P,P2701
D’angervilliers,P,P3677
Dapchou,P,P2719
D’appougny,P,P3678
Dardaine,P,P2728
D’ardonville,P,P3679
D’arginy,P,P3680
D’arquian ,P,P3681
D’ars,P,P3682
D’asfeld,P,P3683
Dasnière,P,P2746
D’aubigny,P,P3684
Daudiffrédy,P,P2756
Daulnay,P,P2761
David Louis,P,P2780
David Sébastien,P,P2782
Davier,P,P2786
D’aydie,P,P3685
Deau Louis,P,P2794
Déclieux,P,P3645
Decroux,P,P2804
Degeac,P,P2813
Dehargue,P,P2819
Deigna,P,P2823
Delacoste Jean,P,P2831
Delacroix Pierre,P,P2837
Delacroix Jérôme,P,P2836
Delaistre François,P,P2848
Delangle,P,P2854
Delarbre Pierre,P,P2856
Delastre,P,P2861
Delaville-Dufeu,P,P2866
Delbrouck Henry,P,P2868
Delille,P,P2871
Delouche François,P,P2883
Denis Antoine,P,P2897
Denizesery Jacques,P,P2900
Depocimiro Pierre,P,P2902
D’erchigny,P,P3686
D’ervaux,P,P3687
Desapoix,P,P2937
Descars des Loges,P,P2951
Deschamp,P,P2957
Deschancels,P,P2961
D’escoublanc,P,P3688
Descoulan ,P,P2978
Descoyeus-Fouras,P,P2981
Desfontenelles,P,P2994
Des Godinières,P,P2924
Desgouttes-Lasalle,P,P3011
Desgroyes ,P,P3018
Desmortiers Elie,P,P3050
Desmoulins,P,P3051
Desnouelles,P,P3056
D’Espaigne Pierre,P,P3658
D’Espanne,P,P3659
Despiet,P,P3063
Detcheverry,P,P3087
Devaux Antoine,P,P3091
Devie Pierre,P,P3095
Deville Louis,P,P3100
D’Hatoille,P,P3660
D’Hautefort,P,P3661
D’Héricourt,P,P3664
D’Hervaut,P,P3662
D’Heudicourt,P,P3663
Didon Ménac,P,P3108
Dieterich Alexis,P,P3110
Dieuze Jacques,P,P3112
Disque,P,P3123
Disson,P,P3124
Dizé François,P,P3125
D’O,P,P3665
Dodin Louis,P,P3134
Donnet Léonard,P,P3145
Dorbey Jeanne-Suzanne,P,P3148
D’Orgeville,P,P3666
Dorgon,P,P3154
D’Orléans,P,P3668
Dormicourt,P,P3161
D’Orvilliers,P,P3670
Doussain Louis,P,P3178
Doutreleau,P,P3184
Dreuslin,P,P3192
Drieu,P,P3193
Drouillard Jacques,P,P3198
Drouillard René,P,P3199
Drouin Nicolas,P,P3201
Dubois Jean,P,P3219
Dubois Honoré,P,P3218
Dubois Marie,P,P3220
Dubois de Maquille,P,P3223
Dubosc,P,P3231
Duboulet,P,P3235
Dubourdet,P,P3238
Duburon,P,P3265
Ducarlot Raymond,P,P3270
Duchassy,P,P3280
Duchatel,P,P3285
Ducoudray Guimont,P,P3301
Dudeffans,P,P3310
Dudrenet,P,P3315
Dufort Léonard,P,P3329
Dufour François,P,P3332
Duguay ,P,P3349
Duhaget,P,P3355
Duhamel Laurent,P,P3357
Duhayet,P,P3361
Dulac,P,P3369
Dumay,P,P3392
Dumée,P,P3431
"Dumont, Estelle",P,P3417
"Dumont, Labrie",P,P3420
Dumonty,P,P3422
"Duneau, Etienne",P,P3433
Dupage-Regnon,P,P3436
"Dupau, Thomas",P,P3451
Duperche,P,P3456
Dupeyrat,P,P3463
Dupin de Belugard,P,P3466
Duplessis-Faucherie,P,P3481
Duport Jean,P,P3496
Dupoyet,P,P3502
Dupré Pierre,P,P3506
Dupuis Vincent,P,P3510
Dupuy Victoire,P,P3515
Duquesne-Menneville,P,P3529
Durand Pierre,P,P3536
Durand Jean,P,P3533
Durosel,P,P3575
Dusauzay,P,P3584
Dutour Pierre,P,P3603
Dutrancart,P,P3605
Duverger André,P,P3623
Duvigier,P,P3627
Edelinck,P,P3692
Emine Nicolas,P,P3698
Encker Laurent,P,P3703
Eschevins Charles,P,P3709
Escoubet,P,P3712
Esnard Jean,P,P3715
Eston Jean,P,P3721
Etourneau Pierre,P,P3724
Faizeau Pierre,P,P3737
Fascier,P,P3749
Fauchier,P,P3754
Faure Raymond,P,P3756
Faurès,P,P3766
Fausset François,P,P3769
Faux,P,P3771
Favard,P,P3772
Favier Jean,P,P3778
Faye,P,P3783
Fequaire,P,P3797
Feliers Michel,P,P3789
Fenis de,P,P3794
Féraud,P,P4066
Ferrare François,P,P3811
Ferrier Pierre,P,P3819
Feuquières de,P,P3832
Fizamer,P,P3849
Fleury Louis,P,P3865
Fleury Louis-Ch,P,P3866
Fleury Jean,P,P3864
Foët,P,P4006
Folleville de,P,P3880
Fondelin de,P,P3887
Fontais de,P,P3892
Fontenay de,P,P3902
Fontenay-Montreuil de,P,P3906
Fontès de,P,P3919
Fontriveaux de,P,P3918
Forant de,P,P3924
Forge de,P,P3941
Formaget,P,P3948
Fortin François,P,P3958
Fortis Burthe,P,P3959
Fouras de,P,P3980
Fourneau Jean,P,P3991
Fournel,P,P3993
Fournier Marie,P,P3996
Fradet Louis,P,P4008
Fragneau Laurent,P,P4014
Fragneau André,P,P4013
Francy de,P,P4023
Frégonnière ,P,P4056
Frézier,P,P4058
Froment Nicolas,P,P4047
Frottier ,P,P4051
Gabaret de,P,P4081
Gabert Antoine,P,P4091
Gabory Jean,P,P4099
G.Aguignolle Mathurin,P,P4072
Gaillard Pierre,P,P4117
Gaillard ,P,P4116
Gallé Louis,P,P4146
Gallien Michel,P,P4134
Gallocheau,P,P4139
Gandon,P,P4153
Ganet,P,P4156
Gapais Louis,P,P4162
Garnier Charles,P,P4181
Garnier Etienne,P,P4182
Garnier François,P,P4183
Garnier ,P,P4180
Gascherie de,P,P4194
Gasnier Jacques,P,P4200
Gaudineau Louis,P,P4227
Gaudion ,P,P4229
Gaulet Nicolas,P,P4235
Gaulette,P,P4236
Gaultier Louis,P,P4243
Gaultier Marie,P,P4244
Gaumont de,P,P4246
Gautier ,P,P4250
Gautron Etienne,P,P4262
Gauvain Jean-Baptiste,P,P4263
Gaye,P,P4271
Gélineau Jean,P,P4779
Gémond Pierre,P,P4781
Geneien de,P,P4284
Genevais Louis,P,P4287
Gentil Pierre,P,P4302
Gerber Jacob,P,P4311
Germain Jean,P,P4315
Gerzau Louis,P,P4324
Gifford de,P,P4337
Gignoux,P,P4338
Gill Abraham,P,P4342
Gillard Thomas,P,P4344
Gillon Mathieu,P,P4350
Girard Jean,P,P4358
Girardeau Jacques,P,P4363
Giraud Pierre,P,P4369
Giraud Blaise,P,P4367
Giraudet Daniel,P,P4377
Girouard,P,P4389
Givry de,P,P4399
Goetzmann,P,P4422
Goezeau,P,P4424
Gomme Pierre ,P,P4443
Gosset Jean,P,P4454
Goubelet Jean,P,P4459
Goudin Jeanne,P,P4462
Gougaud,P,P4464
Gouineau Jean,P,P4468
Gourbière,P,P4478
Gourdan,P,P4480
Gourgues,P,P4483
Gourgues Claude,P,P4484
Gournet Antoine,P,P4485
Goursclas de,P,P4487
Goursolas de,P,P4488
GoutronJacques,P,P4494
Gouyon,P,P4499
Grabeuil,P,P4506
Grabeuil Pierre,P,P4507
Gracineau François,P,P4509
Graillet,P,P4513
Granau Philibert,P,P4518
Grandchamps de,P,P4523
Granguillaume Pierre,P,P4549
Granguillaume ,P,P4548
Grandpré de,P,P4534
Grandvil de,P,P4540
Grangé Pierre Antoine,P,P4551
Grassineau,P,P4557
Gravouil Louis,P,P4564
Grellet,P,P4568
Greslier,P,P4578
Grollier Jean Baptiste,P,P4602
Grollier Robert,P,P4603
Grosset,P,P4612
Groudel Philippe,P,P4620
Gruchet-Coutar ,P,P4622
Guaide Barthélémy,P,P4631
Guenegrad Jean,P,P4635
Guerche de,P,P4640
Guérignon,P,P4764
Guérin Louis,P,P4766
Guérit Hilaire,P,P4773
Guéroard,P,P4774
Guéros,P,P4775
Guérousse,P,P4776
Guerre Charles,P,P4646
Guet François,P,P4653
Guiaud François,P,P4655
Guilbaud Jacques,P,P4675
Guilbou,P,P4676
Guillaume Jacques,P,P4682
Guilleaume ,P,P4684
Guillemain,P,P4686
Guilloirs Jean,P,P4695
Guillon Jean,P,P4698
Guillonneau René,P,P4699
Guillot Joseph,P,P4703
"Guillou, Nicolas",P,P4713
Guimberteau,P,P4720
"Guiton, Pierre",P,P4736
"Guitton, Jean",P,P4738
Guy Samuel,P,P4743
Guy ,P,P4742
Guymont ,P,P4750
Hallais,P,P4785
Hallé Antoine,P,P4786
Hanot,P,P4792
Happe,P,P4793
Haston Louis,P,P4805
Hausen Jean-Hugo,P,P4808
Haynault Jean-Pierre,P,P4814
Hazeur ,P,P4816
Hébert Etienne,P,P4911
Hélie,P,P4912
Héraud Daniel,P,P4915
Héraud Jean,P,P4916
Hérault François,P,P4921
Hérissé Jean,P,P4925
Hermitte-Tamagnon,P,P4836
Hervé,P,P4845
Hervé Jean,P,P4846
Himbert Jacques,P,P4854
Honoré François,P,P4861
Houget Mathurin,P,P4872
Hubac,P,P4877
Huguet,P,P4891
Hurault ,P,P4899
Hyacinthe-Court,P,P4904
Ignace,P,P4930
Imbert François,P,P4932
Isabeau,P,P4937
Jacquart,P,P4948
Jacquelin Pierre,P,P4950
Jahan René,P,P4957
Jallais,P,P4958
Jamet Pierre,P,P4964
Jamon Jean,P,P4967
Jardeau Jean,P,P4975
Jaucourt ,P,P4984
Jaulin Jacques,P,P4987
Jenner,P,P4998
Jobert Pierre,P,P5006
Jolly,P,P5014
Joly Jean,P,P5016
Joncoux de,P,P5021
Jouvencourt,P,P5058
Joussemeau,P,P5055
Joyeux ,P,P5065
Juge Jean,P,P5073
Julien Jacques,P,P5078
Julien Louis,P,P5079
Karrer,P,P5091
Kerjaumol de,P,P5099
Kermedan,P,P5101
"Kusoret de, ",P,P5104
"Labadie de,",P,P5229
Labalue-Magon,P,P5230
Laberie Arnaud,P,P5257
Labernardais de,P,P5260
"Labiche, de",P,P5266
Laboris,P,P5283
"Laboulaye, Jean",P,P5291
"Labretesche, de",P,P5296
"Labrit, Pierre",P,P5300
"Labrossardière, de",P,P5301
"Lacamerre, de",P,P5319
"Lachassaigne, de",P,P5332
Lachaume,P,P5337
"Lachauverie, de",P,P5338
"Lachenal, Abraham",P,P5340
"Lacloche, de",P,P5355
"Laclocheterie, de",P,P5358
"Lacoste, Jean de",P,P5374
Lacoste-Messelière,P,P5378
Lacoquerie,P,P5366
Lacourt,P,P5382
"Lacroix, Claude",P,P5393
"Lacroix, Louis",P,P5394
Lacroix de,P,P5392
Lafalconnière de,P,P5404
Lafaucherie,P,P5409
Lafaure Raymond,P,P5411
Laferrière,P,P5416
Laffilard,P,P5424
Laffont Guillaume,P,P5426
Lafilière de,P,P5428
Lafillière de,P,P5431
Lafitte-Liesta,P,P5437
Lafleur,P,P5438
Lafon François,P,P5443
Laforest-Moreau,P,P5456
Lafrégonnière de,P,P5462
Lafuye,P,P5468
Lagalissonnière,P,P5472
Lagarde,P,P5476
Lagarenne de,P,P5483
Lagny de,P,P5492
Lagorgendière de ,P,P5500
Lagrange de,P,P5503
Lagrange-Beaucorps de,P,P5509
Lagranville de,P,P5511
Lagrave Marie-Antoinette,P,P5512
Lagroue,P,P5518
Lahautemaison de,P,P5533
Lahaye Philippe,P,P5537
Lailly,P,P5549
Lajaille de,P,P5551
Lajauclière de,P,P5554
Lajordanie de,P,P5560
Lalance de,P,P5569
Lalande Jean,P,P5573
Lalande de,P,P5575
Lallier ,P,P5584
Lamaison Jean,P,P5605
Lamaison Debois,P,P5604
Lamaisonfort de,P,P5608
Lamartinière Jean,P,P5625
Lamirande de,P,P5646
Lamorlière de,P,P5658
Lamoureux ,P,P5691
Lamoussière de,P,P5692
Lamothe-Aigron de,P,P5666
La Mothe-Houdancourt,P,P5186
La Motte-d’Eyran de,P,P5190
Lamustière de,P,P5696
Laneuville de,P,P5716
Langevin,P,P5725
Langlume Pierre,P,P5739
Lanouiller de,P,P5751
Lapamperie,P,P5760
Larembergue de,P,P5817
Laresnière de,P,P5819
Larigaudière- Froger de,P,P5833
Larnage de,P,P5842
La Rochalar de,P,P5197
La Roche de,P,P5201
La Ronde de,P,P5204
Larougère,P,P5891
La Roulais de,P,P5206
La Roulière de,P,P5207
La Routière de,P,P5209
Lasalle-Desgouttes de,P,P5926
Lasalle-Desgouttes ,P,P5925
Lasausaye,P,P5930
Laserre Pierre,P,P5941
Lataille Jean,P,P5953
Latour,P,P5965
Latour Pierre,P,P5970
Latourlandry,P,P5978
Latournerie de,P,P5979
Latrémouille,P,P5992
Latresne de,P,P5988
Latuillerie de,P,P5994
Laval,P,P6036
Lavallette de,P,P6042
Lavardin de,P,P6046
Lavau Jean,P,P6051
Laveau-Saint-Etienne,P,P6058
Laverne Marianne,P,P6061
Lavit,P,P6072
Lazare,P,P6083
Lebailleul,P,P6086
Lebeau,P,P6089
Leboeuf Antoine,P,P6102
Leboeuf François,P,P6103
Leboeuf Noël,P,P6104
Lebreton,P,P6111
Leclerc Jacques,P,P6120
L’Ecossais,P,P6558
Lecourt François,P,P6137
Lecoute Jean,P,P6138
Lecoz Tanguy,P,P6139
Ledu Catherine,P,P6143
Lefebvre Joseph,P,P6149
Lefèvre Pierre,P,P6159
Lefort,P,P6156
Legand Jacques,P,P6171
Legardeur de Tilly,P,P6173
Legentil,P,P6175
Léger François,P,P6551
Legrand François,P,P6181
Legrand Jacques,P,P6182
Legrand Pierre,P,P6183
Legrand de Lucé,P,P6184
Legris Denis,P,P6188
Lehomme Marci,P,P6190
Lehoux François,P,P6191
Lejeune,P,P6195
Lemaître Joseph,P,P6217
Lemasle Jean,P,P6211
Lemasson,P,P6212
Lemaugin,P,P6214
Lemayer,P,P6215
"Lemel, Julien",P,P6218
Lemeyrat,P,P6223
"Lemonnier, Claude",P,P6229
"Lemoyne, François",P,P6234
Lenoir,P,P6238
"Lenormand, François",P,P6239
Lenormant,P,P6240
Lepelletier,P,P6245
"L’Epineau, de",P,P6559
"Lerbeilh, P. J.",P,P6254
"Leret, Gabriel",P,P6255
"Leriche, Etienne",P,P6257
"Leroux, Jean",P,P6262
"Leroux, Pierre",P,P6263
"Leroux, demoiselle",P,P6264
"Leroy, Jacobres",P,P6272
"Leroy, Jean",P,P6273
"Leroy, Pierre",P,P6275
Lesage de Launay,P,P6279
Lescarmotier,P,P6281
"L’Etanduère, de",P,P6560
Letard Guillaume,P,P6311
Letourneur,P,P6317
Leuraud,P,P6322
Lévécot,P,P6556
Lévécot Jean,P,P6557
Leverrier,P,P6334
L’Hardy Pierre-Louis,P,P6561
L’Homme Bernard,P,P6562
Libaut Claude,P,P6346
Libaud,P,P6345
Libert Hercule,P,P6347
Lidius,P,P6349
Liesta ,P,P6352
Lignières de,P,P6356
Lignon,P,P6359
L’Illeau de,P,P6563
Linck,P,P6375
Linotte,P,P6383
Liizardais de,P,P6364
Lobinois,P,P6402
Logivière,P,P6404
Lompré Jean,P,P6424
Lonchamps de,P,P6426
Longchamps-Montendre de,P,P6434
Longueil,P,P6437
Longpré de,P,P6435
Lortie-Dumaine,P,P6462
Lortie-Petit fief,P,P6463
Loué François,P,P6507
Loupian,P,P6489
Louvergny de,P,P6497
Loyer,P,P6508
Lucazeau,P,P6522
Luteau René,P,P6545
Luxembourg,P,P6546
Luynes,P,P6548
Mabile Claude-Thomas,P,P6567
Macaye,P,P6575
Machefolière de,P,P6581
Maday,P,P6589
Magny,P,P6593
Maharu,P,P6596
Maillard,P,P6604
Maille,P,P6608
Maillé,P,P6615
Maillot Jean,P,P6612
Maison,P,P6627
Maisonville de,P,P6629
Malder Jean,P,P6636
Maleissie de,P,P6638
Malherbe,P,P6642
Malicornay,P,P6643
Malo,P,P6657
Malsallé,P,P6660
Malvault,P,P6663
Malvault de,P,P6664
Malveau,P,P6665
Marchainville de,P,P6699
Marchand François,P,P6705
Marchand Jean,P,P6706
Marchant,P,P6710
Marchaut,P,P6712
Marconnay de,P,P6723
Mariais,P,P6738
Marin Jacques,P,P6758
Mariné,P,P6759
Mariol de,P,P6764
Marmé,P,P6776
Marot Isabelle,P,P6784
Martel de,P,P6806
Martin jean,P,P6825
Martin Louis,P,P6821
Martin Pierre,P,P6822
Massé Jean,P,P6881
Massé Sébastien,P,P6882
Massiac de,P,P6858
Massicot Michel,P,P6860
Mauchrétien Charles,P,P6900
Mauclerc de,P,P6908
Maudey,P,P6912
Maujean,P,P6918
Maurepas,P,P6930
Maureville,P,P6932
Maury Félix,P,P6942
May Jean,P,P6947
Mayrat de,P,P6954
Mazoulier de,P,P6958
Meliand,P,P6965
Melon Jean,P,P6973
Menu Pierre,P,P6987
Mercier Pierre,P,P6995
Mérique Jean,P,P7422
Merlin,P,P7005
Mesnard Jean,P,P7017
Mesnier Jacques,P,P7022
Mesnier Paul,P,P7023
Methereau Pierre,P,P7037
Méthiveau Pierre,P,P7431
Metteraud,P,P7039
Meunier Jean,P,P7041
Meurin,P,P7045
Meynier,P,P7049
Mezy de,P,P7055
Micault,P,P7058
Michel de la Rouvillière,P,P7070
Migné ,P,P7077
Milain,P,P7078
Milet Jean,P,P7079
Miraillet,P,P7102
Mirmont de,P,P7107
Moisset de,P,P7125
Momain Jean,P,P7136
Mongriveu François de,P,P7157
Monliart de,P,P7165
Monnay André,P,P7166
Monrioux de,P,P7172
Mons,P,P7173
Monségur de,P,P7177
Monteirol,P,P7208
Monteleon,P,P7209
Montésié Pierre et André,P,P7268
Montholon de,P,P7224
Montier,P,P7228
Montigny-Dumesnel,P,P7231
Montlevrier de,P,P7240
Montmejan,P,P7242
Montvert,P,P7262
Monviou de,P,P7270
Morainville de,P,P7277
Moreau Jacques,P,P7286
Moreau Jean,P,P7287
Moreau Louis,P,P7288
Moreau Pierre,P,P7289
Moriceau ,P,P7306
Morineaud,P,P7317
Mortemart,P,P7336
Motellet,P,P7347
Mothé Mathurin,P,P7353
Mouricault,P,P7381
Mouron François,P,P7382
Moussion Louis,P,P7389
Moutier,P,P7392
Musinot de,P,P7409
Nadeau Julien,P,P7435
Naturel,P,P7448
Naudin Madeleine,P,P7455
Naulet Jacques,P,P7461
Navarre Robert,P,P7466
Nebout Jean,P,P7473
Nion François,P,P7506
Niou Jean,P,P7508
Nique Jacques,P,P7509
Noé,P,P7573
Noguiès,P,P7524
Noinville de,P,P7526
Noireau Pierre,P,P7527
Nolivos de ,P,P7534
Nonant,P,P7539
Norcy ,P,P7543
Norey de,P,P7548
Normand Jean,P,P7551
Normandin Joupt,P,P7553
Nouailles de,P,P7559
Noulan,P,P7563
Nugue Guillaume,P,P7580
Odon Desgouttes,P,P7587
Odoyer,P,P7590
Olivier ,P,P7595
Pallette Antoine,P,P7640
Palliau Pierre,P,P7641
Papillon,P,P7652
Parabère,P,P7656
Parat Jacques,P,P7661
Pardaillan de,P,P7665
Paris de,P,P7676
Partyet,P,P7682
Pascaud ,P,P7688
Paschot,P,P7693
Pastureau François,P,P7702
Patino de,P,P7704
Pavie Jean,P,P7721
Payen Barthélémy,P,P7724
Péan,P,P8130
Peaudière,P,P7728
Pelet,P,P7741
Pelier Vincent,P,P7742
Peliveau,P,P7745
Pélissier André,P,P8132
Pelisson Guillaume,P,P7744
Pelletier Guillaume,P,P7753
Pelletier Jean,P,P7754
Pentrez de,P,P7780
Pépinet de,P,P8134
Péqueux,P,P8135
Peras,P,P7782
Percin,P,P7785
Perciot Gilles,P,P7787
Perony Robert,P,P7796
Perrais Olivier,P,P7800
Perrault Vincent,P,P7802
Perret Olivier,P,P7805
Perrier,P,P7806
Petit Fortis,P,P7842
Petit Jean,P,P7843
Petitpas Isidore,P,P7855
Petitteau Michel,P,P7856
Phelipon Pierre,P,P7869
Philippes,P,P7878
Pierremenu de,P,P7903
Pinault Mathieu,P,P7925
Pioson,P,P7944
Piteau Jean,P,P7953
Placier Nicolas,P,P7960
Planté,P,P7965
Planton ,P,P7964
Plassac,P,P7966
Pleneau,P,P7970
Pluschon Jean,P,P7972
Pocquet,P,P7976
Poemiero Pierre de,P,P7977
Poincy de,P,P7980
Poirier Pierre,P,P7988
Pompadour de,P,P8014
Pons ,P,P8019
Pontgibaud,P,P8035
Ponthieu de,P,P8037
Pontlevé,P,P8038
Pope Corneille et Laurent,P,P8044
Porter,P,P8050
Pouillou Henry,P,P8062
Poupart Jean-Baptiste,P,P8075
Préau Louis,P,P8113
Préteseille de,P,P8115
Priou Mathurin,P,P8096
Purel Florent,P,P8121
Querton Jean,P,P8153
Quesnée,P,P8154
Quinault Pierre,P,P8160
Quinault ,P,P8159
Rabier,P,P8165
Rabot,P,P8171
Raboteau Constans,P,P8172
Raboin François,P,P8170
Raguienne,P,P8184
Raguienne ,P,P8185
Rahault ,P,P8191
Rambourg Etienne,P,P8202
Rancogne,P,P8217
Raoulx Pierre,P,P8230
