function	ID	cID	geogname
Affaire	A833	C29811	Rochefort, Total
Affaire	A833	C29829	
Affaire	A833	C29816	Louisbourg
Affaire	A833	C29818	Brest
Affaire	A837	C29998	
Affaire	A837	C29998	
Affaire	A837	C29999	Tour de Chassiron
Affaire	A837	C29989	Oléron
Affaire	A837	C30000	Travaux
Affaire	A837	C29988	hôpital du Château
Affaire	A837	C29975	Terre, Marine, Oléron
Affaire	A837	C29978	tour de Chassiron
Affaire	A837	C29978	tour de Chassiron
Affaire	A837	C30001	Travaux
Affaire	A837	C29977	Oléron
Affaire	A837	C29995	Cotinière, Parlement de Bordeaux
Affaire	A837	C29976	Cotinière
Affaire	A837	C29990	port de la Cotinière
Affaire	A837	C29994	
Affaire	A837	C29994	
Affaire	A837	C29982	
Affaire	A837	C29992	tour de Chassiron
Affaire	A837	C29997	
Affaire	A837	C29991	
Affaire	A837	C29974	
Affaire	A837	C29985	tour de Chassiron
Affaire	A837	C29987	Les
Affaire	A837	C29981	tour de Chassiron, ile Royale
Affaire	A837	C29979	
Affaire	A837	C29980	
Affaire	A837	C29983	Chassiron, ile Royale
Affaire	A837	C29984	Chassiron
Affaire	A837	N19206	
Affaire	A837	C29986	
Affaire	A837	N19207	
Affaire	A837	N19208	
Affaire	A837	C29996	tour de Chassiron
Affaire	A837	C29993	
Affaire	A851	C31824	
Affaire	A851	C31825	
Affaire	A856	C31971	Pyrénées
Affaire	A868	C34103	tour des Baleines
Affaire	A868	C34082	Capitaine
Affaire	A868	C34088	
Affaire	A868	C34092	Les
Affaire	A868	C34091	Les
Affaire	A868	C34094	Mannevillette
Affaire	A868	C34093	
Affaire	A868	C34111	Travaux
Affaire	A868	C34101	Saint-Martin
Affaire	A868	C34095	
Affaire	A868	C34107	
Affaire	A868	C34107	
Affaire	A868	C34112	Travaux
Affaire	A868	C34100	Malversations
Affaire	A868	C34110	Mannevillette
Affaire	A868	C34105	Saint-Martin
Affaire	A868	C34085	
Affaire	A868	C34086	
Affaire	A868	C34109	citadelle de Saint-Martin
Affaire	A868	C34109	citadelle de Saint-Martin
Affaire	A868	C34084	Ré
Affaire	A868	C34108	Réparation
Affaire	A868	C34106	
Affaire	A868	C34098	Mannevillette, Ré, Colonies, Cet
Affaire	A868	C34096	
Affaire	A868	C34097	
Affaire	A868	C34089	Rochefort
Affaire	A868	N21722	
Affaire	A868	C34104	Phare de la tour des Baleines
Affaire	A868	C34090	Angleterre, Saint Etienne
Affaire	A868	C34102	tour des Baleines
Affaire	A868	C34081	
Affaire	A868	C34083	Charbon de terre
Affaire	A868	C34113	La Rochelle, phare des Baleines
Affaire	A868	C34087	Gardiens
Affaire	A868	C34099	tour des Baleines
Affaire	A863	C32739	Canada
Affaire	A863	C32738	Amérique
Affaire	A891	C35019	Montmornay, Ile d'Aix
Affaire	A904	C36054	Rochefort, Toulon
Affaire	A904	C36055	Cévennes
Affaire	A904	C36056	Escoyeux
Affaire	A916	C37007	Rochefort, Toulon
Affaire	A73	C7932	Ré.
Affaire	A374	C20250	La Rochelle, Ferme de tabac
Affaire	A374	C20249	Chantilly
Affaire	A374	C20251	
Affaire	A809	C26264	
Affaire	A809	C26265	
Affaire	A809	C26266	
Affaire	A908	C36485	Talmont, Saintonge
Affaire	A3	C86	Loire
Affaire	A3	C88	
Affaire	A3	C87	Saint-Mâlo
Affaire	A813	C27047	la Martinique, Chantilly
Affaire	A818	C27692	
Affaire	A818	C27691	
Affaire	A880	C34587	
Affaire	A880	C34588	ile Saint-Louis
Affaire	A42	C4761	Bordeaux
Affaire	A44	C4941	
Affaire	A878	C34545	
Affaire	A917	C37076	Calvimont
Affaire	A867	C33876	l'Epinay
Affaire	A867	C33873	Royan, Sables-d'Olonne
Affaire	A867	C33872	Cullant, Royan
Affaire	A867	C33878	
Affaire	A867	C33877	Royan, Chardavoyne, Seguinoy
Affaire	A867	C33879	Royan
Affaire	A867	C33875	
Affaire	A867	C33874	Royan, Cordouan
Affaire	A867	C33880	Tour de Cordouan
Affaire	A909	N23280	
Affaire	A909	C36590	Rochefort
Affaire	A920	C38020	fort Saint-Jean, Rochefort
Affaire	A920	C38019	Rennes
Affaire	A920	C38018	Angleterre, Rochefort
Affaire	A920	C38021	Rennes
Affaire	A1	C65	La Rochelle, Acadie
Affaire	A1	C70	Canada
Affaire	A1	C77	l'Amérique
Affaire	A1	C54	Québec
Affaire	A1	C58	Acadie, Plaisance
Affaire	A1	C73	Plaisance
Affaire	A1	C64	Acadie
Affaire	A1	C83	Canada
Affaire	A1	C72	Acadie
Affaire	A1	C68	Acadie, Canada
Affaire	A1	C76	Acadie
Affaire	A1	C79	Canada
Affaire	A1	C44	Acadie
Affaire	A1	C82	
Affaire	A1	C61	Rochefort, Acadie
Affaire	A1	C50	La Rochelle, Nantes, Saint-Malo, Acadie
Affaire	A1	C66	
Affaire	A1	C62	
Affaire	A1	C63	Canada
Affaire	A1	C60	Acadie
Affaire	A1	C69	
Affaire	A1	C81	Canada
Affaire	A1	C48	
Affaire	A1	C53	
Affaire	A1	C49	Plaisance
Affaire	A1	C47	Québec
Affaire	A1	C71	Canada
Affaire	A1	C56	Rochefort, Canada, Acadie, Plaisance, Canada
Affaire	A1	C56	Rochefort, Canada, Acadie, Plaisance, Canada
Affaire	A1	C74	La Rochelle, Québec
Affaire	A1	C75	La Rochelle, Québec
Affaire	A1	C78	Québec
Affaire	A1	C59	Africain, Canada
Affaire	A1	C57	Canada
Affaire	A1	C84	
Affaire	A1	C67	
Affaire	A1	C52	
Affaire	A1	C43	Rochefort, Colonie du Canada
Affaire	A1	C45	île d'Oléron, Acadie
Affaire	A1	C45	île d'Oléron, Acadie
Affaire	A1	C45	île d'Oléron, Acadie
Affaire	A1	C46	île d'Oléron, Acadie
Affaire	A1	C51	
Affaire	A1	C55	Cap Breton
Affaire	A1	C80	cathédrale de Québec
Affaire	A22	C1866	
Affaire	A22	C1864	Espagne
Affaire	A22	C1854	
Affaire	A22	C1865	
Affaire	A22	C1863	Compagnie de l'Amphitrite et l'Indien
Affaire	A22	C1863	Compagnie de l'Amphitrite et l'Indien
Affaire	A22	C1857	
Affaire	A22	C1872	
Affaire	A22	C1872	
Affaire	A22	C1858	Rochefort, Plata, Buenos-Ayres
Affaire	A22	C1859	Rochefort, Plata, Buenos-Ayres
Affaire	A22	C1860	Rochefort, Plata, Buenos-Ayres
Affaire	A22	C1867	Conditions
Affaire	A22	C1870	
Affaire	A22	C1862	Rochefort
Affaire	A22	C1862	Rochefort
Affaire	A22	C1855	
Affaire	A22	C1855	
Affaire	A22	C1856	
Affaire	A22	C1868	
Affaire	A22	C1871	La Rochelle
Affaire	A22	C1869	Vera-Cruz
Affaire	A22	C1861	île d'Aix
Affaire	A22	C1853	Vera-Cruz
Affaire	A332	C15477	Paris
Affaire	A352	N10583	
Affaire	A352	C17077	
Affaire	A352	C17054	
Affaire	A352	C17066	
Affaire	A352	C17065	La Rochelle
Affaire	A352	C17063	Loire
Affaire	A352	C17053	
Affaire	A352	C17055	Buzay, La Rochelle
Affaire	A352	C17061	
Affaire	A352	C17082	Règlement
Affaire	A352	C17079	Saintonge, Aunis
Affaire	A352	C17078	
Affaire	A352	C17080	Projet
Affaire	A352	C17081	Règlement
Affaire	A352	C17067	
Affaire	A352	C17068	Capitainerie générale de la côte de Loire, Charente
Affaire	A352	C17062	
Affaire	A352	C17052	
Affaire	A352	C17056	Rochefort
Affaire	A352	C17051	
Affaire	A352	C17057	
Affaire	A352	C17071	île d'Oléron
Affaire	A352	C17072	département du Bas-Poitou
Affaire	A352	C17059	département de Rochefort
Affaire	A352	C17058	Bas-Poitou
Affaire	A352	C17060	Guyenne
Affaire	A352	C17083	
Affaire	A352	C17083	
Affaire	A352	C17084	
Affaire	A352	C17084	
Affaire	A352	C17084	
Affaire	A352	C17064	Blaye
Affaire	A352	C17069	Soubise
Affaire	A352	C17070	
Affaire	A352	C17074	Aunis, Saintonge, Poitou
Affaire	A352	C17075	Aunis, Saintonge, Poitou
Affaire	A352	C17076	
Affaire	A352	C17073	Poitou, Saintonge, Aunis
Affaire	A368	N12282	
Affaire	A368	C19637	
Affaire	A372	C19791	Mesures
Affaire	A372	C19767	sables d'Olonne
Affaire	A372	C19766	La Rochelle
Affaire	A372	C19765	Brouage, Marennes
Affaire	A372	C19765	Brouage, Marennes
Affaire	A372	C19765	Brouage, Marennes
Affaire	A372	C19798	La Rochelle
Affaire	A372	C19799	La Rochelle
Affaire	A372	C19759	
Affaire	A372	C19769	Marly
Affaire	A372	C19769	Marly
Affaire	A372	C19770	Marly
Affaire	A372	C19771	
Affaire	A372	C19758	
Affaire	A372	C19763	
Affaire	A372	C19764	
Affaire	A372	C19772	département de Rochefort
Affaire	A372	C19805	Rochefort
Affaire	A372	C19806	
Affaire	A372	C19794	Havre, département de Rochefort
Affaire	A372	C19776	
Affaire	A372	C19777	
Affaire	A372	C19803	
Affaire	A372	C19803	
Affaire	A372	C19793	Marennes
Affaire	A372	C19761	
Affaire	A372	C19762	
Affaire	A372	C19760	Arrêté
Affaire	A372	C19778	Invalides, Québec
Affaire	A372	C19789	département de Rochefort
Affaire	A372	C19789	département de Rochefort
Affaire	A372	C19768	
Affaire	A372	C19773	département de Rochefort
Affaire	A372	C19785	Sables d'Olonne
Affaire	A372	C19786	Sables d'Olonne
Affaire	A372	C19788	département de Rochefort, La Rochelle, Marennes, Bordeaux
Affaire	A372	N12357	
Affaire	A372	C19774	
Affaire	A372	C19801	
Affaire	A372	C19796	
Affaire	A372	C19781	
Affaire	A372	C19787	département de Rochefort
Affaire	A372	C19783	Les
Affaire	A372	C19792	
Affaire	A372	C19779	Invalides, Sables d’Olonne
Affaire	A372	C19800	Invalides
Affaire	A372	C19795	
Affaire	A372	C19784	
Affaire	A372	C19802	
Affaire	A372	C19780	Invalides
Affaire	A372	C19804	Règlement
Affaire	A372	C19797	Etats
Affaire	A372	C19775	
Affaire	A372	C19782	Invalides
Affaire	A372	C19790	département de Rochefort
Affaire	A821	N18620	
Affaire	A821	C28731	Paris, France
Affaire	A821	C28729	Paris
Affaire	A821	C28729	Paris
Affaire	A821	C28732	Rochefort
Affaire	A821	C28733	Rochefort
Affaire	A821	C28730	
Affaire	A841	C30073	Travaux
Affaire	A841	C30073	Travaux
Affaire	A841	C30072	
Affaire	A841	C30063	Chassiron
Affaire	A841	C30065	Oléron
Affaire	A841	C30070	Relever
Affaire	A841	C30070	Relever
Affaire	A841	C30069	St-Georges
Affaire	A841	C30068	Phare de Chassiron, Droits
Affaire	A841	C30067	tour de Chassiron
Affaire	A841	C30064	tour de Chassiron, Brouage, Soubise
Affaire	A841	C30071	Tour de Chassiron
Affaire	A841	C30074	
Affaire	A841	C30066	hôpital Royal, Oléron, Les
Affaire	A870	C34148	St-Martin-de-Ré
Affaire	A870	C34148	St-Martin-de-Ré
Affaire	A870	C34144	Poitou
Affaire	A870	C34149	
Affaire	A870	C34142	
Affaire	A870	C34142	
Affaire	A870	C34142	
Affaire	A870	C34141	
Affaire	A870	C34143	tour des Baleines
Affaire	A870	C34147	
Affaire	A870	C34146	
Affaire	A870	C34145	
Affaire	A870	C34139	Batteries
Affaire	A870	C34140	
Affaire	A10	C297	île d'Aix
Affaire	A112	C9948	Montendre, Poitou, Guyenne
Affaire	A112	C9949	Les
Affaire	A843	C30443	Noirmoutier
Affaire	A857	C31973	
Affaire	A874	C34458	île de Bpuin
Affaire	A874	C34452	
Affaire	A874	C34457	Rochefort
Affaire	A874	C34451	
Affaire	A874	C34456	Toulon
Affaire	A874	C34453	Toulon
Affaire	A874	C34454	
Affaire	A874	C34455	
Affaire	A874	C34459	
Affaire	A896	C35203	
Affaire	A896	C35201	
Affaire	A896	C35202	
Affaire	A14	C528	
Affaire	A811	C26492	Marans
Affaire	A835	C29891	Rochefort
Affaire	A844	N19925	
Affaire	A907	C36451	
Affaire	A805	C25844	
Affaire	A805	C25845	
Affaire	A83	C9066	
Affaire	A83	C9070	
Affaire	A83	C9071	Rochefort
Affaire	A83	C9064	
Affaire	A83	C9063	
Affaire	A83	C9067	Elèves
Affaire	A83	C9068	Elèves
Affaire	A83	C9069	Elèves
Affaire	A83	C9065	Rochefort
Affaire	A83	C9072	
Affaire	A90	C9190	Saint-Domingue
Affaire	A90	C9190	Saint-Domingue
Affaire	A90	C9188	Rochefort, Saint-Domingue
Affaire	A90	C9189	Rochefort, Saint-Domingue
Affaire	A90	C9194	
Affaire	A90	N5422	
Affaire	A90	C9195	Saint-Domingue
Affaire	A90	N5423	
Affaire	A90	N5423	
Affaire	A90	C9193	
Affaire	A90	C9187	
Affaire	A90	C9191	Rochefort
Affaire	A90	C9192	Rochefort
Affaire	A90	N5424	
Affaire	A350	C17047	
Affaire	A350	C17048	
Affaire	A350	N10578	
Affaire	A350	N10579	
Affaire	A350	N10580	
Affaire	A364	C19283	Marcillac, Conditions
Affaire	A364	C19266	Rochefort
Affaire	A364	C19274	Martinique
Affaire	A364	C19291	Bordeaux, Antilles
Affaire	A364	C19293	La Rochelle
Affaire	A364	C19262	La Rochelle
Affaire	A364	C19275	
Affaire	A364	C19273	Siam, la Martinique
Affaire	A364	C19292	La Rochelle
Affaire	A364	C19294	Cayenne
Affaire	A364	C19277	Atalante, Charente
Affaire	A364	C19280	ile Royale, Atalante
Affaire	A364	C19272	Charente, ile Royale
Affaire	A364	C19302	
Affaire	A364	C19290	
Affaire	A364	C19286	
Affaire	A364	C19281	Saint-Domingue, Léogane, Africain
Affaire	A364	C19287	Rochefort, hôpital de la Marine
Affaire	A364	C19298	Ludlow, Paon, Amérique
Affaire	A364	C19267	Hôpital de la Marine
Affaire	A364	C19279	
Affaire	A364	C19285	Les
Affaire	A364	C19288	Vergeroux
Affaire	A364	C19289	Rochefort
Affaire	A364	C19299	
Affaire	A364	C19261	Blain
Affaire	A364	C19282	
Affaire	A364	C19278	
Affaire	A364	C19284	Rochefort
Affaire	A364	C19265	Charente, Colonies
Affaire	A364	C19301	la Martinique
Affaire	A364	C19268	
Affaire	A364	C19270	Hollande
Affaire	A364	C19297	
Affaire	A364	C19263	
Affaire	A364	C19271	Fort-Royal de la Martinique, Cet
Affaire	A364	N12156	
Affaire	A364	C19269	
Affaire	A364	C19303	Une
Affaire	A364	C19296	
Affaire	A364	C19300	
Affaire	A364	C19276	Rochefort, hôpital de la Marine
Affaire	A364	C19264	La Rochelle
Affaire	A364	C19295	Marseille, La Rochelle
Affaire	A808	C26088	Juda, Sénégal
Affaire	A808	C26089	Juda, Sénégal
Affaire	A808	C26090	Juda, Sénégal
Affaire	A808	C26091	
Affaire	A834	C29885	
Affaire	A834	C29868	
Affaire	A834	C29869	
Affaire	A834	C29873	
Affaire	A834	C29870	Intendance, Contrôle
Affaire	A834	C29856	
Affaire	A834	C29883	
Affaire	A834	C29876	Canada
Affaire	A834	C29866	
Affaire	A834	C29889	
Affaire	A834	C29881	Rochefort
Affaire	A834	C29880	Paon
Affaire	A834	C29877	Les
Affaire	A834	C29887	
Affaire	A834	C29867	
Affaire	A834	C29852	
Affaire	A834	C29852	
Affaire	A834	C29853	
Affaire	A834	C29859	
Affaire	A834	C29879	
Affaire	A834	C29890	
Affaire	A834	C29879	
Affaire	A834	C29874	Les
Affaire	A834	C29875	Les
Affaire	A834	C29863	
Affaire	A834	C29871	Les, Fermes
Affaire	A834	N19148	
Affaire	A834	C29864	
Affaire	A834	C29878	Parlement de Paris
Affaire	A834	C29878	Parlement de Paris
Affaire	A834	C29886	
Affaire	A834	C29862	
Affaire	A834	C29861	
Affaire	A834	C29854	Paris
Affaire	A834	C29882	
Affaire	A834	N19149	
Affaire	A834	C29884	département de Rochefort
Affaire	A834	C29888	
Affaire	A834	N19149	
Affaire	A834	N19150	
Affaire	A834	N19150	
Affaire	A834	N19150	
Affaire	A834	C29855	
Affaire	A834	C29872	Brest, Rochefort, Levant, Ponant, Ponant, Levant
Affaire	A834	C29865	
Affaire	A834	C29860	
Affaire	A834	C29857	Etat
Affaire	A834	C29858	
Affaire	A886	C34746	Brouage
Affaire	A901	C35490	Colonies
Affaire	A901	C35491	Louisiane
Affaire	A901	C35482	Louisiane, Paris
Affaire	A901	C35493	Louisiane, Somme, Rochefort
Affaire	A901	C35520	la Nouvelle-Orléans
Affaire	A901	C35487	Louisiane, Gironde
Affaire	A901	C35486	
Affaire	A901	C35492	
Affaire	A901	C35510	Somme
Affaire	A901	C35511	Somme
Affaire	A901	C35519	Somme
Affaire	A901	C35483	Nouvelle-Orléans
Affaire	A901	C35489	fret de la Gironde, Louisiane
Affaire	A901	C35496	Sainte-Anne, la Nouvelle-Orléans
Affaire	A901	C35509	
Affaire	A901	C35509	
Affaire	A901	C35500	Louisiane
Affaire	A901	C35507	
Affaire	A901	C35501	Louisiane
Affaire	A901	C35503	
Affaire	A901	C35488	Louisiane, Béarn, France
Affaire	A901	C35497	
Affaire	A901	N22511	
Affaire	A901	N22512	
Affaire	A901	N22512	
Affaire	A901	C35484	Louisiane
Affaire	A901	C35485	Louisiane
Affaire	A901	C35485	Louisiane
Affaire	A901	C35512	
Affaire	A901	C35498	Nouvelle Orléans
Affaire	A901	C35502	
Affaire	A901	C35504	Nouvelle Orléans
Affaire	A901	C35495	Louisiane, Rochefort
Affaire	A901	C35521	
Affaire	A901	C35516	Raudot
Affaire	A901	C35518	
Affaire	A901	C35513	La Perle
Affaire	A901	C35513	La Perle
Affaire	A901	C35514	La Perle
Affaire	A901	C35514	La Perle
Affaire	A901	C35505	Charente
Affaire	A901	C35506	Charente
Affaire	A901	C35515	La Perle
Affaire	A901	C35494	Louisiane, jardin du Roi
Affaire	A901	C35499	Louisiane, la Mothe
Affaire	A901	C35517	
Affaire	A901	C35508	Louisiane, Les
Affaire	A86	C9162	
Affaire	A86	C9162	
Affaire	A86	C9163	
Affaire	A86	C9167	
Affaire	A86	C9161	Louisiane
Affaire	A86	C9161	Louisiane
Affaire	A86	C9169	
Affaire	A86	C9164	la Rochelle, Louisiane
Affaire	A86	C9160	
Affaire	A86	C9160	
Affaire	A86	C9166	La Rochelle
Affaire	A86	C9168	
Affaire	A86	C9165	
Affaire	A86	N5409	
Affaire	A94	C9245	La Rochelle, la Dauphine
Affaire	A94	C9246	La Rochelle
Affaire	A912	N23306	
Affaire	A912	C36620	
Affaire	A912	C36619	Ecrivain
Affaire	A95	C9249	
Affaire	A95	C9248	Comptes
Affaire	A95	C9247	
Affaire	A871	C34196	Fontarabie
Affaire	A871	C34197	château de Saint-Sébastien
Affaire	A871	N21775	
Affaire	A871	C34197	château de Saint-Sébastien
Affaire	A6	C269	île d'Aix, Port-des-Barques
Affaire	A823	C28889	
Affaire	A823	C28902	
Affaire	A823	C28899	
Affaire	A823	C28895	
Affaire	A823	C28925	Paris
Affaire	A823	C28911	Hôtel Dieu de Québec
Affaire	A823	C28890	
Affaire	A823	C28888	
Affaire	A823	C28893	
Affaire	A823	C28885	
Affaire	A823	C28910	
Affaire	A823	C28896	Brest, Toulon
Affaire	A823	C28918	Jersey, Guernesey, Origny
Affaire	A823	C28883	
Affaire	A823	C28894	
Affaire	A823	C28882	
Affaire	A823	C28904	
Affaire	A823	C28915	Lodève
Affaire	A823	C28897	
Affaire	A823	C28898	
Affaire	A823	C28907	Rochefort, hôpital de la Marine
Affaire	A823	C28900	Alicante, Espagnols
Affaire	A823	C28891	
Affaire	A823	C28892	Rochefort
Affaire	A823	C28906	La Rochelle, Provence, Rochefort
Affaire	A823	C28909	Louray, Rives, Monségur
Affaire	A823	C28917	Jerzey, Guernesey, Origny
Affaire	A823	C28920	Provence
Affaire	A823	C28923	
Affaire	A823	C28908	Expériences, Rochefort
Affaire	A823	C28881	
Affaire	A823	C28924	hôpital de la Marine, Indes
Affaire	A823	C28905	Malaval, Paris
Affaire	A823	C28912	Marseille
Affaire	A823	C28916	Messine, Alexandrie, Tunis, Bologne, Saint-Malo, îles Marcou
Affaire	A823	C28916	Messine, Alexandrie, Tunis, Bologne, Saint-Malo, îles Marcou
Affaire	A823	C28903	Provence
Affaire	A823	C28884	Rochefort, Monségur
Affaire	A823	C28922	
Affaire	A823	C28886	La Rochelle, Marseille
Affaire	A823	C28927	
Affaire	A823	C28926	
Affaire	A823	C28914	Moëze, Cayenne
Affaire	A823	C28913	Monségur
Affaire	A823	C28887	
Affaire	A823	C28901	Rochefort
Affaire	A823	C28919	
Affaire	A823	C28921	
Affaire	A859	C32174	
Affaire	A900	C35470	Canada
Affaire	A900	C35468	
Affaire	A900	C35469	
Affaire	A900	C35469	
Affaire	A900	C35471	
Affaire	A903	C35939	Paon, Cayenne, France
Affaire	A919	C37399	
Affaire	A919	C37365	
Affaire	A919	C37310	
Affaire	A919	C37413	
Affaire	A919	C37427	Suisses, Port-Louis
Affaire	A919	C37339	Canada
Affaire	A919	C37366	Rochefort, La Rochelle
Affaire	A919	C37323	
Affaire	A919	C37368	Suisses
Affaire	A919	C37373	Rochefort
Affaire	A919	C37331	
Affaire	A919	C37381	Contrôle relative à la comptabilité des campagnes de la Marine
Affaire	A919	C37305	Suisses
Affaire	A919	C37327	Suisses
Affaire	A919	C37329	
Affaire	A919	C37330	
Affaire	A919	C37319	
Affaire	A919	C37428	Louisbourg
Affaire	A919	C37333	
Affaire	A919	C37370	
Affaire	A919	C37320	
Affaire	A919	C37396	Rochefort, Suisses
Affaire	A919	C37412	
Affaire	A919	C37398	
Affaire	A919	C37417	
Affaire	A919	C37389	
Affaire	A919	C37359	
Affaire	A919	C37406	
Affaire	A919	C37372	Rochefort
Affaire	A919	C37367	Martinique, Saint-Domingue
Affaire	A919	C37357	
Affaire	A919	C37334	
Affaire	A919	C37386	
Affaire	A919	C37346	
Affaire	A919	C37416	Suisses
Affaire	A919	C37358	
Affaire	A919	C37336	
Affaire	A919	C37308	
Affaire	A919	C37369	Suisses
Affaire	A919	C37390	Saint-Domingue
Affaire	A919	C37395	
Affaire	A919	C37363	Rochefort
Affaire	A919	C37397	Cette
Affaire	A919	C37371	Les
Affaire	A919	C37379	Les
Affaire	A919	C37426	Cayenne
Affaire	A919	C37426	Cayenne
Affaire	A919	C37407	
Affaire	A919	C37392	
Affaire	A919	C37341	
Affaire	A919	C37410	
Affaire	A919	C37408	
Affaire	A919	C37409	
Affaire	A919	C37421	
Affaire	A919	C37356	
Affaire	A919	C37311	
Affaire	A919	C37419	
Affaire	A919	C37420	
Affaire	A919	C37414	
Affaire	A919	C37364	
Affaire	A919	C37375	
Affaire	A919	C37306	Paris, Canada
Affaire	A919	C37306	Paris, Canada
Affaire	A919	C37393	
Affaire	A919	C37325	
Affaire	A919	C37387	
Affaire	A919	C37324	
Affaire	A919	C37360	
Affaire	A919	C37361	
Affaire	A919	C37401	
Affaire	A919	C37314	Casernes
Affaire	A919	C37307	
Affaire	A919	C37315	Casernes
Affaire	A919	C37350	
Affaire	A919	C37425	
Affaire	A919	C37405	
Affaire	A919	C37340	Marine du département de Rochefort
Affaire	A919	C37385	
Affaire	A919	C37377	Les, Les, Les
Affaire	A919	C37378	Les
Affaire	A919	C37351	
Affaire	A919	C37335	
Affaire	A919	C37316	Casernes
Affaire	A919	C37348	
Affaire	A919	C37312	Armes
Affaire	A919	C37343	
Affaire	A919	C37344	
Affaire	A919	C37328	île Royale
Affaire	A919	C37317	Casernes
Affaire	A919	C37347	Canada
Affaire	A919	C37423	Soldats
Affaire	A919	C37342	Rochefort, Toulon
Affaire	A919	C37321	
Affaire	A919	C37317	Casernes
Affaire	A919	C37338	
Affaire	A919	C37349	
Affaire	A919	C37411	Rochefort, Toulon, Port-Louis
Affaire	A919	C37383	
Affaire	A919	C37354	
Affaire	A919	C37394	
Affaire	A919	C37376	Martrou
Affaire	A919	C37376	Martrou
Affaire	A919	C37353	
Affaire	A919	C37352	
Affaire	A919	C37388	Saintes, Gua
Affaire	A919	C37374	Anvaux
Affaire	A919	C37355	Saumery, Anvaux
Affaire	A919	C37326	
Affaire	A919	C37422	Réforme
Affaire	A919	C37332	
Affaire	A919	N23727	
Affaire	A919	C37400	
Affaire	A919	C37384	département de Rochefort
Affaire	A919	C37362	Rochefort, Toulon, Port-Louis, Toulon
Affaire	A919	C37318	
Affaire	A919	C37309	
Affaire	A919	C37429	
Affaire	A919	C37322	
Affaire	A919	C37418	
Affaire	A919	C37345	
Affaire	A919	C37391	
Affaire	A919	C37337	
Affaire	A919	C37313	
Affaire	A919	C37415	
Affaire	A919	C37402	Ordonnance
Affaire	A919	C37424	
Affaire	A919	C37313	
Affaire	A919	C37403	
Affaire	A919	C37404	
Affaire	A919	N23729	
Affaire	A919	C37382	
Affaire	A919	C37380	
Affaire	A113	C10080	
Affaire	A330	C15107	île Royale, Chameau
Affaire	A81	C8991	Ostende
Affaire	A81	C8999	
Affaire	A81	C8996	
Affaire	A81	C8997	Guyenne
Affaire	A81	C8994	Terre-Neuve
Affaire	A81	C8998	Havre, Saint-Domingue
Affaire	A81	C8995	Terre-Neuve
Affaire	A81	C9001	Terre-Neuve
Affaire	A81	C8993	Salé, Penmarch
Affaire	A81	C8992	
Affaire	A81	C9000	Charente
Affaire	A133	C14269	La Corogne, baie de Vigo
Affaire	A133	C14270	
Affaire	A817	C27592	Martinique, Saint-Domingue
Affaire	A817	C27596	
Affaire	A817	C27593	
Affaire	A817	C27595	
Affaire	A817	C27594	
Affaire	A817	C27591	
Affaire	A850	C31823	
Affaire	A922	C38342	Vigo
Affaire	A32	C2831	
Affaire	A122	C12474	Canada, Chameau
Affaire	A858	C32120	
Affaire	A858	C32122	Larigaudière, Saintonge
Affaire	A858	C32123	Tremblade, Royan
Affaire	A858	C32126	
Affaire	A858	C32125	
Affaire	A858	N20491	
Affaire	A858	C32127	Royan
Affaire	A858	C32121	Gascherie
Affaire	A858	C32124	Réaumur, Poitou
Affaire	A862	C32480	France, Tsar, Rochefort
Affaire	A862	C32481	
Affaire	A30	C2203	Poitiers
Affaire	A60	C6631	île Royale
Affaire	A346	C16600	Portefaix
Affaire	A346	C16602	
Affaire	A346	C16601	
Affaire	A80	C8980	la Seine
Affaire	A80	C8983	Chapus, Marennes
Affaire	A80	C8975	
Affaire	A80	C8976	Défense
Affaire	A80	C8970	Arrêt
Affaire	A80	C8978	
Affaire	A80	N5352	
Affaire	A80	C8972	Arrêt
Affaire	A80	C8973	
Affaire	A80	N5354	
Affaire	A80	C8990	
Affaire	A80	C8981	Royaume
Affaire	A80	C8988	Pêche
Affaire	A80	C8977	Filet
Affaire	A80	C8971	Islande
Affaire	A80	N5355	
Affaire	A80	C8979	
Affaire	A80	C8985	Angleterre, France
Affaire	A80	C8982	
Affaire	A80	C8986	
Affaire	A80	C8984	l’Amérique
Affaire	A80	C8987	Cadix
Affaire	A80	C8989	Sables d’Olonne
Affaire	A80	C8974	
Affaire	A82	C9013	
Affaire	A82	C9019	Rochefort, Toulon, Brest
Affaire	A82	C9046	
Affaire	A82	C9060	
Affaire	A82	C9006	
Affaire	A82	C9009	Dunkerque
Affaire	A82	C9045	
Affaire	A82	C9020	Rochefort
Affaire	A82	C9036	Rochefort
Affaire	A82	C9034	
Affaire	A82	C9021	
Affaire	A82	C9022	
Affaire	A82	C9007	
Affaire	A82	C9008	
Affaire	A82	C9012	France
