unittitle	function	ID
Sultane, le navire la	Bateau	B803
Toison d’or, le navire la	Bateau	B812
Union, le navire l’	Bateau	B819
Amphitrite, le navire l’	Bateau	B34
Hercule, le bâtiment l’	Bateau	B282
Jupiter, le navire le	Bateau	B311
Levrette, la corvette la	Bateau	B574
Marie-Suzanne, le navire la	Bateau	B603
Marie-Thérèse, le navire la	Bateau	B604
Sphère, la gabarre la	Bateau	B800
Triton, le navire le	Bateau	B815
Volage, la frégate la	Bateau	B840
Comendo	Affaire	A78
Edits et ordonnances, Saint-Germain-en-Laye, 12 mars 1672	Affaire	A177
Edits et ordonnances, Saint-Germain-en-Laye, 12 octobre 1672	Affaire	A178
Edits et ordonnances, Saint-Germain-en-Laye, 14 octobre 1672	Affaire	A180
Edits et ordonnances, Saint-Germain-en-Laye, 18 mars 1672	Affaire	A185
Edits et ordonnances, Saint-Germain-en-Laye, 20 octobre 1672	Affaire	A190
Edits et ordonnances, Saint-Germain-en-Laye, 24 mars 1672	Affaire	A193
Edits et ordonnances, Saint-Germain-en-Laye, 26 octobre 1672	Affaire	A196
Edits et ordonnances, Saint-Germain-en-Laye, 28 octobre 1672	Affaire	A198
Edits et ordonnances, Saint-Germain-en-Laye, 29 mai 1672	Affaire	A199
Edits et ordonnances, Saint-Germain-en-Laye, 3 décembre 1672	Affaire	A200
Edits et ordonnances, Saint-Germain-en-Laye, 4 mars 1672	Affaire	A202
Edits et ordonnances, Saint-Germain-en-Laye, 5 décembre 1672	Affaire	A203
Edits et ordonnances, Saint-Germain-en-Laye, 6 juin 1672	Affaire	A204
Edits et ordonnances, Saint-Germain-en-Laye, 8 avril 1672	Affaire	A205
Edits et ordonnances, Touchant la Marine et les Colonies, de 1672 à 1700	Affaire	A209
Foires	Affaire	A335
Lettres ministérielles, 1 août 1672	Affaire	A378
Lettres ministérielles, 10 octobre 1672	Affaire	A400
Lettres ministérielles, 12 octobre 1672	Affaire	A424
Lettres ministérielles, 14 octobre 1672	Affaire	A459
Lettres ministérielles, 16 octobre 1672	Affaire	A486
Lettres ministérielles, 20 octobre 1672	Affaire	A564
Lettres ministérielles, 21 octobre 1672	Affaire	A583
Lettres ministérielles, 23 septembre 1672	Affaire	A604
Lettres ministérielles, 24 octobre 1672	Affaire	A617
Lettres ministérielles, 28 septembre 1672	Affaire	A677
Lettres ministérielles, 3 octobre 1672	Affaire	A701
Lettres ministérielles, 30 septembre 1672	Affaire	A715
Lettres ministérielles, 7 octobre 1672	Affaire	A776
Lettres ministérielles, 8 octobre 1672	Affaire	A785
Notes, Rochefort, en 1672 et 1673	Affaire	A828
Edits et ordonnances, Nancy, 13 septembre 1673	Affaire	A172
Edits et ordonnances, Nancy, 23 septembre 1673	Affaire	A173
Edits et ordonnances, Nancy, août 1673	Affaire	A174
Edits et ordonnances, Saint-Germain-en-Laye, 13 mars 1673	Affaire	A179
Edits et ordonnances, Saint-Germain-en-Laye, 16 mars 1673	Affaire	A183
Edits et ordonnances, Saint-Germain-en-Laye, 18 mars 1673	Affaire	A186
Edits et ordonnances, Saint-Germain-en-Laye, 19 décembre 1673	Affaire	A187
Edits et ordonnances, Saint-Germain-en-Laye, 20 août 1673	Affaire	A189
Edits et ordonnances, Saint-Germain-en-Laye, 26 juillet 1673	Affaire	A195
Edits et ordonnances, Saint-Germain-en-Laye, 27 avril 1673	Affaire	A197
Edits et ordonnances, Versailles, 19 octobre 1673	Affaire	A239
Hôpital	Affaire	A366
Lettres ministérielles, 1 er juillet 1673	Affaire	A383
Lettres ministérielles, 10 juillet 1673	Affaire	A394
Lettres ministérielles, 11 août 1673	Affaire	A402
Lettres ministérielles, 11 septembre 1673	Affaire	A411
Lettres ministérielles, 13 août 1673	Affaire	A427
Lettres ministérielles, 13 juillet 1673	Affaire	A437
Lettres ministérielles, 13 septembre 1673	Affaire	A444
Lettres ministérielles, 14 août 1673	Affaire	A446
Lettres ministérielles, 15 septembre 1673	Affaire	A474
Lettres ministérielles, 17 août 1673	Affaire	A491
Lettres ministérielles, 17 juillet 1673	Affaire	A498
Lettres ministérielles, 18 août 1673	Affaire	A505
Lettres ministérielles, 18 juillet 1673	Affaire	A512
Lettres ministérielles, 18 septembre 1673	Affaire	A518
Lettres ministérielles, 20 juillet 1673	Affaire	A559
Lettres ministérielles, 21 août 1673	Affaire	A568
Lettres ministérielles, 21 juillet 1673	Affaire	A579
Lettres ministérielles, 22 septembre 1673	Affaire	A593
Lettres ministérielles, 23 août 1673	Affaire	A596
Lettres ministérielles, 23 septembre 1673	Affaire	A605
Lettres ministérielles, 25 août 1673	Affaire	A622
Lettres ministérielles, 25 septembre 1673	Affaire	A632
Lettres ministérielles, 27 septembre 1673	Affaire	A660
Lettres ministérielles, 28 août 1673	Affaire	A663
Lettres ministérielles, 28 juillet 1673	Affaire	A668
Lettres ministérielles, 3 juillet 1673	Affaire	A694
Lettres ministérielles, 30 juillet 1673	Affaire	A708
Lettres ministérielles, 4 août 1673	Affaire	A724
Lettres ministérielles, 4 juillet 1673	Affaire	A729
Lettres ministérielles, 4 septembre 1673	Affaire	A738
Lettres ministérielles, 7 juillet 1673	Affaire	A771
Lettres ministérielles, 8 septembre 1673	Affaire	A788
Lettres ministérielles, 9 septembre 1673	Affaire	A800
Edits et ordonnances, Au camp devant Dôle, 25 août 1674	Affaire	A142
Edits et ordonnances, Saint-Germain-en-Laye, 12 janvier 1674	Affaire	A176
Edits et ordonnances, Saint-Germain-en-Laye, décembre 1674	Affaire	A207
Edits et ordonnances, Versailles, 14 décembre 1674	Affaire	A223
Edits et ordonnances, Versailles, 23 février 1674	Affaire	A258
Edits et ordonnances, Versailles, 5 octobre 1674	Affaire	A298
Edits et ordonnances, Versailles, 6 octobre 1674	Affaire	A301
Edits et ordonnances, Au camp de Velaine, 14 juillet 1675	Affaire	A140
Edits et ordonnances, Au camp de Velaine, 7 août 1675	Affaire	A141
Edits et ordonnances, Saint-Germain-en-Laye, 15 juin 1675	Affaire	A181
Edits et ordonnances, Saint-Germain-en-Laye, 17 février 1675	Affaire	A184
Edits et ordonnances, Versailles, 13 septembre 1675	Affaire	A221
Edits et ordonnances, Versailles, 13 février 1676	Affaire	A219
Edits et ordonnances, Versailles, 13 octobre 1676	Affaire	A220
Edits et ordonnances, Versailles, 14 juin 1676	Affaire	A224
Edits et ordonnances, Versailles, 15 janvier 1676	Affaire	A228
Edits et ordonnances, Versailles, 15 octobre 1676	Affaire	A231
Edits et ordonnances, Versailles, 19 septembre 1676	Affaire	A240
Edits et ordonnances, Versailles, 20 août 1676	Affaire	A243
Edits et ordonnances, Versailles, 22 juillet 1676	Affaire	A255
Edits et ordonnances, Versailles, 23 mars 1676	Affaire	A260
Edits et ordonnances, Versailles, 23 septembre 1676	Affaire	A262
Edits et ordonnances, Versailles, 28 août 1676	Affaire	A275
Edits et ordonnances, Versailles, 5 août 1676	Affaire	A295
Edits et ordonnances, Versailles, 3 décembre 1677	Affaire	A280
Edits et ordonnances, Versailles, 30 mars 1677	Affaire	A286
Edits et ordonnances, Versailles, 31 mars 1677	Affaire	A291
Edits et ordonnances, Versailles, 9 janvier 1677	Affaire	A310
Edits et ordonnances, Saint-Germain-en-Laye, 2 juillet 1679	Affaire	A188
Edits et ordonnances, Saint-Germain-en-Laye, 23 juillet 1679	Affaire	A191
Edits et ordonnances, Saint-Germain-en-Laye, 4 décembre 1679	Affaire	A201
Edits et ordonnances, Saint-Germain-en-Laye, août 1679	Affaire	A206
Edits et ordonnances, Saint-Germain-en-Laye, juin 1679	Affaire	A208
Edits et ordonnances, Versailles, 13 avril 1679	Affaire	A218
Edits et ordonnances, Versailles, 29 avril 1679	Affaire	A278
Edits et ordonnances, Saint-Germain-en-Laye, 10 juin 1680	Affaire	A175
Edits et ordonnances, Saint-Germain-en-Laye, 15 juin 1680	Affaire	A182
Edits et ordonnances, Saint-Germain-en-Laye, 24 février 1680	Affaire	A192
Edits et ordonnances, Saint-Germain-en-Laye, 24 mars 1680	Affaire	A194
Edits et ordonnances, Fontainebleau, août 1681	Affaire	A163
Edits et ordonnances, Versailles, juillet 1681	Affaire	A317
Edits et ordonnances, Fontainebleau, 10 mars 1682	Affaire	A143
Edits et ordonnances, Fontainebleau, 13 avril 1682	Affaire	A147
Edits et ordonnances, Fontainebleau, 20 janvier 1682	Affaire	A149
Edits et ordonnances, Fontainebleau, 4 septembre 1682	Affaire	A157
Edits et ordonnances, Fontainebleau, 6 janvier 1682	Affaire	A160
Edits et ordonnances, Fontainebleau, 9 décembre 1682	Affaire	A162
Edits et ordonnances, Fontainebleau, 12 avril 1683	Affaire	A144
Edits et ordonnances, Fontainebleau, 16 septembre 1683	Affaire	A148
Edits et ordonnances, Fontainebleau, 23 septembre 1683	Affaire	A151
Edits et ordonnances, Fontainebleau, 25 août 1683	Affaire	A153
Edits et ordonnances, Versailles, 21 octobre 1683	Affaire	A253
Edits et ordonnances, Versailles, 23 novembre 1683	Affaire	A261
Edits et ordonnances, Versailles, 25 novembre 1683	Affaire	A266
Edits et ordonnances, Versailles, 30 septembre 1683	Affaire	A287
Edits et ordonnances, Versailles, 8 octobre 1683	Affaire	A306
Edits et ordonnances, Versailles, 12 septembre 1684	Affaire	A217
Edits et ordonnances, Versailles, 14 septembre 1684	Affaire	A225
Edits et ordonnances, Versailles, 21 août 1684	Affaire	A248
Edits et ordonnances, Versailles, 21 décembre 1684	Affaire	A249
Edits et ordonnances, Versailles, 21 février 1684	Affaire	A250
Edits et ordonnances, Versailles, 21 janvier 1684	Affaire	A251
Edits et ordonnances, Versailles, 3 mars 1684	Affaire	A282
Edits et ordonnances, Versailles, 4 mars 1684	Affaire	A293
Edits et ordonnances, Fontainebleau, 5 novembre 1685	Affaire	A159
Edits et ordonnances, Versailles, 16 août 1685	Affaire	A232
Edits et ordonnances, Versailles, 25 octobre 1685	Affaire	A267
Edits et ordonnances, Versailles, 3 mai 1685	Affaire	A281
Edits et ordonnances, Versailles, 30 janvier 1685 	Affaire	A285
Edits et ordonnances, Versailles, 31 mai 1685	Affaire	A290
Edits et ordonnances, Versailles, 4 octobre 1685	Affaire	A294
Edits et ordonnances, Versailles, janvier 1685	Affaire	A315
Edits et ordonnances, Versailles, mars 1685	Affaire	A320
Edits et ordonnances, Fontainebleau, 21 mars 1686	Affaire	A150
Edits et ordonnances, Fontainebleau, 26 janvier 1686	Affaire	A154
Edits et ordonnances, Fontainebleau, 27 février 1686	Affaire	A155
Edits et ordonnances, Fontainebleau, 7 février 1686	Affaire	A161
Edits et ordonnances, Versailles, 20 mai 1686	Affaire	A245
Edits et ordonnances, Versailles, 24 novembre 1686	Affaire	A265
Edits et ordonnances, Versailles, 28 octobre 1686	Affaire	A277
Edits et ordonnances, Versailles, 8 octobre 1686	Affaire	A307
Edits et ordonnances, Versailles, novembre 1686	Affaire	A321
Edits et ordonnances, Fontainebleau, 12 octobre 1687	Affaire	A146
Edits et ordonnances, Versailles, 14 août 1688	Affaire	A222
Edits et ordonnances, Versailles, 24 mars 1687	Affaire	A264
Edits et ordonnances, Versailles, 28 février 1687	Affaire	A276
Edits et ordonnances, Versailles, avril 1687	Affaire	A313
Edits et ordonnances, Fontainebleau, 12 novembre 1688	Affaire	A145
Edits et ordonnances, Versailles, 20 novembre 1688	Affaire	A246
Edits et ordonnances, Versailles, 26 novembre 1688	Affaire	A270
Lettres ministérielles, 11 octobre 1688	Affaire	A409
Lettres ministérielles, 11 septembre 1688	Affaire	A412
Lettres ministérielles, 14 avril 1688	Affaire	A448
Lettres ministérielles, 14 septembre 1688	Affaire	A462
Lettres ministérielles, 16 avril 1688	Affaire	A476
Lettres ministérielles, 16 octobre 1688	Affaire	A487
Lettres ministérielles, 18 avril 1688	Affaire	A507
Lettres ministérielles, 2 septembre 1688	Affaire	A551
Lettres ministérielles, 20 avril 1688	Affaire	A555
Lettres ministérielles, 22 septembre 1688	Affaire	A594
Lettres ministérielles, 23 septembre 1688	Affaire	A606
Lettres ministérielles, 25 septembre 1688	Affaire	A633
Lettres ministérielles, 26 avril 1688	Affaire	A636
Lettres ministérielles, 27 septembre 1688	Affaire	A661
Lettres ministérielles, 28 avril 1688	Affaire	A664
Lettres ministérielles, 4 octobre 1688	Affaire	A735
Lettres ministérielles, 8 septembre 1688	Affaire	A789
Lettres ministérielles, 9 avril 1688	Affaire	A793
Edits et ordonnances, Versailles, 10 mai 1689	Affaire	A212
Edits et ordonnances, Versailles, 15 avril 1689	Affaire	A226
Edits et ordonnances, Versailles, 17 décembre 1689	Affaire	A235
Edits et ordonnances, Versailles, 2 octobre 1689	Affaire	A242
Edits et ordonnances, Versailles, 27 novembre 1689	Affaire	A273
Edits et ordonnances, Versailles, 7 décembre 1689	Affaire	A304
Lettres ministérielles, 1 er novembre 1689	Affaire	A384
Lettres ministérielles, 10 août 1689	Affaire	A388
Lettres ministérielles, 10 décembre 1689	Affaire	A391
Lettres ministérielles, 10 octobre 1689	Affaire	A401
Lettres ministérielles, 12 avril 1689	Affaire	A415
Lettres ministérielles, 12 décembre 1689	Affaire	A416
Lettres ministérielles, 13 août 1689	Affaire	A428
Lettres ministérielles, 13 octobre 1689	Affaire	A442
Lettres ministérielles, 14 avril 1689	Affaire	A449
Lettres ministérielles, 14 novembre 1689	Affaire	A457
Lettres ministérielles, 14 sept 1689	Affaire	A461
Lettres ministérielles, 14 septembre 1689	Affaire	A463
Lettres ministérielles, 15 avril 1689	Affaire	A465
Lettres ministérielles, 15 décembre 1689	Affaire	A467
Lettres ministérielles, 15 octobre 1689	Affaire	A472
Lettres ministérielles, 16 mai 1689	Affaire	A480
Lettres ministérielles, 16 novembre 1689	Affaire	A484
Lettres ministérielles, 16 octobre 1689	Affaire	A488
Lettres ministérielles, 16 septembre 1689	Affaire	A490
Lettres ministérielles, 17 août 1689	Affaire	A492
Lettres ministérielles, 17 avril 1689	Affaire	A493
Lettres ministérielles, 17 décembre 1689	Affaire	A495
Lettres ministérielles, 17 octobre 1689	Affaire	A503
Lettres ministérielles, 17 septembre 1689	Affaire	A504
Lettres ministérielles, 18 décembre 1689	Affaire	A509
Lettres ministérielles, 19 août 1689	Affaire	A520
Lettres ministérielles, 19 avril 1689	Affaire	A522
Lettres ministérielles, 19 décembre 1689	Affaire	A524
Lettres ministérielles, 19 mars 1689	Affaire	A532
Lettres ministérielles, 2 août 1689	Affaire	A537
Lettres ministérielles, 2 mai 1689	Affaire	A547
Lettres ministérielles, 2 novembre 1689	Affaire	A549
Lettres ministérielles, 20 octobre 1689	Affaire	A565
Lettres ministérielles, 20 septembre 1689	Affaire	A567
Lettres ministérielles, 21 août1689	Affaire	A570
Lettres ministérielles, 21 avril 1689	Affaire	A571
Lettres ministérielles, 21 décembre 1689	Affaire	A573
Lettres ministérielles, 22 août 1689	Affaire	A585
Lettres ministérielles, 22 avril 1689	Affaire	A586
Lettres ministérielles, 22 décembre 1689	Affaire	A588
Lettres ministérielles, 22 juillet 1689	Affaire	A590
Lettres ministérielles, 23 novembre 1689	Affaire	A603
Lettres ministérielles, 24 août 1689	Affaire	A607
Lettres ministérielles, 24 avril 1689	Affaire	A608
Lettres ministérielles, 24 novembre 1689	Affaire	A615
Lettres ministérielles, 24 octobre 1689	Affaire	A618
Lettres ministérielles, 25 mai 1689	Affaire	A629
Lettres ministérielles, 25 novembre 1689	Affaire	A630
Lettres ministérielles, 25 octobre 1689	Affaire	A631
Lettres ministérielles, 26 avril 1689	Affaire	A637
Lettres ministérielles, 26 décembre 1689	Affaire	A640
Lettres ministérielles, 26 juillet 1689	Affaire	A644
Lettres ministérielles, 26 octobre 1689	Affaire	A646
Lettres ministérielles, 26 septembre 1689	Affaire	A647
Lettres ministérielles, 27 août 1689	Affaire	A649
Lettres ministérielles, 27 avril 1689	Affaire	A650
Lettres ministérielles, 27 novembre 1689	Affaire	A658
Lettres ministérielles, 27 septembre 1689	Affaire	A662
Lettres ministérielles, 28 juillet 1689	Affaire	A669
Lettres ministérielles, 28 novembre 1689	Affaire	A673
Lettres ministérielles, 28 octobre 1689	Affaire	A675
Lettres ministérielles, 29 octobre 1689	Affaire	A684
Lettres ministérielles, 29 septembre 1689	Affaire	A686
Lettres ministérielles, 3 août 1689	Affaire	A688
Lettres ministérielles, 3 décembre 1689	Affaire	A690
Lettres ministérielles, 30 avril 1689	Affaire	A704
Lettres ministérielles, 30 décembre 1689	Affaire	A706
Lettres ministérielles, 30 novembre 1689	Affaire	A712
Lettres ministérielles, 30 octobre 1689	Affaire	A713
Lettres ministérielles, 31 août 1689	Affaire	A717
Lettres ministérielles, 4 novembre 1689	Affaire	A733
Lettres ministérielles, 4 octobre 1689	Affaire	A736
Lettres ministérielles, 5 décembre 1689	Affaire	A742
Lettres ministérielles, 6 avril 1689	Affaire	A751
Lettres ministérielles, 6 décembre 1689	Affaire	A753
Lettres ministérielles, 6 octobre 1689	Affaire	A761
Lettres ministérielles, 7 août 1689	Affaire	A763
Lettres ministérielles, 7 avril 1689	Affaire	A765
Lettres ministérielles, 8 août 1689	Affaire	A778
Lettres ministérielles, 8 avril 1689	Affaire	A779
Lettres ministérielles, 8 novembbre 1689	Affaire	A783
Lettres ministérielles, 8 octobre 1689	Affaire	A786
Lettres ministérielles, 8 septembre 1689	Affaire	A790
Lettres ministérielles, 9 novembre 1689	Affaire	A797
Lettres ministérielles, 9 septembre 1689	Affaire	A801
Lettres ministérielles, juin 1689	Affaire	A802
Edits et ordonnances, Versailles, 15 janvier 1690	Affaire	A229
Edits et ordonnances, Versailles, 29 mai 1690	Affaire	A279
Edits et ordonnances, Versailles, 3 septembre 1690	Affaire	A283
Lettres ministérielles, 1 novembre 1690	Affaire	A387
Lettres ministérielles, 12 août 1690	Affaire	A414
Lettres ministérielles, 12 novembre 1690	Affaire	A422
Lettres ministérielles, 13 août 1690	Affaire	A429
Lettres ministérielles, 13 novembre 1690	Affaire	A441
Lettres ministérielles, 14 aoüt 1690	Affaire	A447
Lettres ministérielles, 14 novembre 1690	Affaire	A458
Lettres ministérielles, 15 mai 1690	Affaire	A469
Lettres ministérielles, 15 novembre 1690	Affaire	A471
Lettres ministérielles, 16 décembre 1690	Affaire	A477
Lettres ministérielles, 16 mai 1690	Affaire	A481
Lettres ministérielles, 16 novembre 1690	Affaire	A485
Lettres ministérielles, 17 novembre 1690	Affaire	A500
Lettres ministérielles, 18 mai 1690	Affaire	A515
Lettres ministérielles, 18 novembre 1690	Affaire	A516
Lettres ministérielles, 19 mai 1690	Affaire	A530
Lettres ministérielles, 20 août 1690	Affaire	A553
Lettres ministérielles, 20 novembre 1690	Affaire	A563
Lettres ministérielles, 21 août 1690	Affaire	A569
Lettres ministérielles, 22 novembre 1690	Affaire	A592
Lettres ministérielles, 23 décembre 1690	Affaire	A597
Lettres ministérielles, 24 novembre 1690	Affaire	A616
Lettres ministérielles, 26 décembre 1690	Affaire	A641
Lettres ministérielles, 26 novembre 1690	Affaire	A645
Lettres ministérielles, 28 mai 1690	Affaire	A671
Lettres ministérielles, 28 novembre 1690	Affaire	A674
Lettres ministérielles, 29 novembre 1690	Affaire	A683
Lettres ministérielles, 3 décembre 1690	Affaire	A691
Lettres ministérielles, 3 mai 1690	Affaire	A697
Lettres ministérielles, 30 août 1690	Affaire	A703
Lettres ministérielles, 4 août 1690	Affaire	A725
Lettres ministérielles, 5 août 1690	Affaire	A741
Lettres ministérielles, 7 janvier 1690	Affaire	A768
Lettres ministérielles, 8 novembre 1690	Affaire	A784
Lettres ministérielles, 9 novembre 1690	Affaire	A798
Aumôniers de la Marine	Affaire	A29
Chassiron	Affaire	A69
Edits et ordonnances, Fontainebleau, 24 septembre 1691	Affaire	A152
Edits et ordonnances, Fontainebleau, 31 octobre 1691	Affaire	A156
Edits et ordonnances, Fontainebleau, 5 décembre 1691	Affaire	A158
Edits et ordonnances, Versailles, 20 août 1691	Affaire	A244
Edits et ordonnances, Versailles, 23 mai 1691	Affaire	A259
Edits et ordonnances, Versailles, 26 février 1691	Affaire	A268
Edits et ordonnances, Versailles, 9 août 1691	Affaire	A308
Edits et ordonnances, Versailles, avril 1691	Affaire	A314
Edits et ordonnances, Versailles, juillet 1691	Affaire	A318
Esclaves	Affaire	A325
Espagnols	Affaire	A328
Forêt de Rochefort	Affaire	A341
Hygiène navale	Affaire	A365
Lettres ministérielles, 1 avril 1691	Affaire	A379
Lettres ministérielles, 1 er août 1691	Affaire	A381
Lettres ministérielles, 1 er avril 1691	Affaire	A382
Lettres ministérielles, 1 er novembre 1691	Affaire	A385
Lettres ministérielles, 1 er octobre 1691	Affaire	A386
Lettres ministérielles, 10 août 1691	Affaire	A389
Lettres ministérielles, 10 avril 1691	Affaire	A390
Lettres ministérielles, 10 février 1691	Affaire	A392
Lettres ministérielles, 10 juillet 1691	Affaire	A395
Lettres ministérielles, 10 mars 1691	Affaire	A398
Lettres ministérielles, 11 avril 1691	Affaire	A403
Lettres ministérielles, 11 mars 1691	Affaire	A407
Lettres ministérielles, 11 novembre 1691	Affaire	A408
Lettres ministérielles, 11 octobre 1691	Affaire	A410
Lettres ministérielles, 12 février 1691	Affaire	A417
Lettres ministérielles, 12 janvier 1691	Affaire	A418
Lettres ministérielles, 12 mars 1691	Affaire	A421
Lettres ministérielles, 12 novembre 1691	Affaire	A423
Lettres ministérielles, 12 octobre 1691	Affaire	A425
Lettres ministérielles, 13 avril 1691	Affaire	A431
Lettres ministérielles, 13 février 1691	Affaire	A434
Lettres ministérielles, 13 juin 1691	Affaire	A438
Lettres ministérielles, 13 mai 1691	Affaire	A439
Lettres ministérielles, 13 octobre 1691	Affaire	A443
Lettres ministérielles, 14 décembre 1691	Affaire	A450
Lettres ministérielles, 14 février 1691	Affaire	A451
Lettres ministérielles, 14 janvier 1691	Affaire	A452
Lettres ministérielles, 14 mars 1691	Affaire	A456
